address_id,customer_id,address_type,address_line1,district,province,postal_code,country,is_primary
ADR0009438,CUS0007823,Mailing,66 หมู่ 41 ถ.ถมปัด,นครปฐม,ระยอง,89450,TH,False
ADR0009439,CUS0007824,Registered,08 หมู่ 5 ถนนถนอมกุลบุตร,ลำปาง,อุบลราชธานี,11530,TH,True
ADR0009440,CUS0007825,Registered,23 หมู่ 1 ถนนนิยมธรรม,หาดใหญ่,พิษณุโลก,65510,TH,True
ADR0009441,CUS0007825,Mailing,102/46 ถนนยาปะโลหิต,พัทยา,อุดรธานี,76360,TH,False
ADR0009442,CUS0007826,Registered,10 หมู่ 89 ถนนดาบเงิน,พญาไท,กรุงเทพมหานคร,69520,TH,True
ADR0009443,CUS0007826,Mailing,18/41 ถ.บุณยะภาชน์,นครปฐม,พระนครศรีอยุธยา,51690,TH,False
ADR0009444,CUS0007827,Registered,325/34 ถ.ยาปะโลหิต,แม่สอด,พระนครศรีอยุธยา,63630,TH,True
ADR0009445,CUS0007828,Registered,983/72 ถนนพานเกล้า,พัทยา,สงขลา,45940,TH,True
ADR0009446,CUS0007829,Registered,17 หมู่ 50 ถนนถนัดอักษร,ภูเก็ต,นครปฐม,39200,TH,True
ADR0009447,CUS0007829,Mailing,1/4 ถ.ตันเผ่า,จตุจักร,กรุงเทพมหานคร,41860,TH,False
ADR0009448,CUS0007830,Registered,88 หมู่ 72 ถนนภูภักดี,คลองเตย,กรุงเทพมหานคร,38250,TH,True
ADR0009449,CUS0007830,Mailing,6/7 ถนนตัณฑนุช,ปทุมวัน,กรุงเทพมหานคร,64040,TH,False
ADR0009450,CUS0007831,Registered,23/8 ถ.ทำประดู่,แม่สอด,เชียงใหม่,27340,TH,True
ADR0009451,CUS0007832,Registered,217/10 ถนนแนวพญา,ดอนเมือง,กรุงเทพมหานคร,46600,TH,True
ADR0009452,CUS0007833,Registered,82/4 ถนนยางสวย,จตุจักร,กรุงเทพมหานคร,80420,TH,True
ADR0009453,CUS0007834,Registered,45/5 ถ.ธุวะนุติ์,ดอนเมือง,กรุงเทพมหานคร,55270,TH,True
ADR0009454,CUS0007835,Registered,12 หมู่ 32 ถ.เธียรายัน,ขอนแก่น,อุดรธานี,58550,TH,True
ADR0009455,CUS0007836,Registered,757/0 ถนนเดชคุ้ม,อุดรธานี,นนทบุรี,14480,TH,True
ADR0009456,CUS0007837,Registered,4 ถ.เตชะกำพุ,ลำปาง,นครปฐม,13770,TH,True
ADR0009457,CUS0007838,Registered,125 ถ.ดาวอร่าม,อ้อมน้อย,ภูเก็ต,68710,TH,True
ADR0009458,CUS0007839,Registered,41 หมู่ 06 ถนนนากกนก,มีนบุรี,กรุงเทพมหานคร,22270,TH,True
ADR0009459,CUS0007840,Registered,907/07 ถนนดัตพันธุ์,นครราชสีมา,ลำปาง,39580,TH,True
ADR0009460,CUS0007841,Registered,6/8 ถ.อุ่นอก,เชียงใหม่,ขอนแก่น,45350,TH,True
ADR0009461,CUS0007841,Mailing,5 ถ.ธรรมทินนา,ราชเทวี,กรุงเทพมหานคร,35220,TH,False
ADR0009462,CUS0007842,Registered,732 ซ.ธาราธร,ลำปาง,ระยอง,57980,TH,True
ADR0009463,CUS0007843,Registered,58/0 ถ.เนื้อนุ่ม,อ้อมน้อย,สงขลา,63190,TH,True
ADR0009464,CUS0007844,Registered,24 หมู่ 51 ถ.ตราชู,พญาไท,กรุงเทพมหานคร,15650,TH,True
ADR0009465,CUS0007845,Registered,42 หมู่ 54 ถนนพงศ์ฉบับนภา,ยะลา,เชียงราย,36110,TH,True
ADR0009466,CUS0007845,Mailing,48/1 ถ.ทองสุกเลิศ,พัทยา,เชียงใหม่,56020,TH,False
ADR0009467,CUS0007846,Registered,78 หมู่ 8 ถ.ถนอมพลกรัง,หาดใหญ่,อุดรธานี,25090,TH,True
ADR0009468,CUS0007847,Registered,551 ถนนเตมิยะเดช,นครศรีธรรมราช,นครปฐม,28600,TH,True
ADR0009469,CUS0007848,Registered,0/8 ถนนทองเนื้อดี,พัทยา,ระยอง,24950,TH,True
ADR0009470,CUS0007849,Registered,9 ถนนเนตร์มณี,พญาไท,กรุงเทพมหานคร,31370,TH,True
ADR0009471,CUS0007850,Registered,55 หมู่ 6 ถ.ไตรบรรพ,ยะลา,ภูเก็ต,30180,TH,True
ADR0009472,CUS0007851,Registered,445 ถ.ติณรัตน์,อุดรธานี,ระยอง,74840,TH,True
ADR0009473,CUS0007852,Registered,9 ถ.นุตตาร,เกาะสมุย,สงขลา,35910,TH,True
ADR0009474,CUS0007853,Registered,37/39 ถ.ซาซุม,ระยอง,พระนครศรีอยุธยา,43190,TH,True
ADR0009475,CUS0007854,Registered,390 ถนนด้วงโสน,จตุจักร,กรุงเทพมหานคร,81740,TH,True
ADR0009476,CUS0007855,Registered,813/49 ถ.ดุริยพันธุ์,สกลนคร,ชลบุรี,86280,TH,True
ADR0009477,CUS0007856,Registered,942 ถนนแหยมศิริ,อุบลราชธานี,พิษณุโลก,54970,TH,True
ADR0009478,CUS0007857,Registered,21 หมู่ 60 ถ.ทีฆะ,เกาะสมุย,พระนครศรีอยุธยา,29770,TH,True
ADR0009479,CUS0007858,Registered,08/2 ถ.บุณยะภาชน์,สกลนคร,อุดรธานี,52560,TH,True
ADR0009480,CUS0007858,Mailing,98/23 ซอยเจริญรัมย์,รังสิต,สมุทรปราการ,46200,TH,False
ADR0009481,CUS0007859,Registered,579/27 ถนนแนวพญา,แม่สอด,อุดรธานี,66040,TH,True
ADR0009482,CUS0007859,Mailing,328/04 ถนนถนิมมาศ,เจ้าพระยาสุรศักดิ์,เชียงราย,43300,TH,False
ADR0009483,CUS0007860,Registered,99 หมู่ 5 ถนนตันตราจิณ,สงขลา,สุราษฎร์ธานี,92600,TH,True
ADR0009484,CUS0007860,Mailing,72 หมู่ 4 ถ.นักรบ,นครปฐม,เชียงราย,19180,TH,False
ADR0009485,CUS0007861,Registered,7/2 ถ.ถนัดรบ,กรุงเทพมหานคร,เชียงใหม่,68790,TH,True
ADR0009486,CUS0007862,Registered,89 ถ.ซูสารอ,ภูเก็ต,ปทุมธานี,32220,TH,True
ADR0009487,CUS0007862,Mailing,11/44 ถ.เดชวา,แม่สอด,ลำปาง,57860,TH,False
ADR0009488,CUS0007863,Registered,64 หมู่ 3 ถนนยาปะโลหิต,ราชเทวี,กรุงเทพมหานคร,58350,TH,True
ADR0009489,CUS0007863,Mailing,87 ถนนนาควงษ์,สงขลา,สุราษฎร์ธานี,34810,TH,False
ADR0009490,CUS0007864,Registered,1/1 ถนนนครเทพ,เชียงใหม่,สงขลา,60630,TH,True
ADR0009491,CUS0007865,Registered,952 ถนนทรงโกมล,ระยอง,อุบลราชธานี,73680,TH,True
ADR0009492,CUS0007866,Registered,90 ถ.ไชยภา,หาดใหญ่,นนทบุรี,17770,TH,True
ADR0009493,CUS0007867,Registered,45 หมู่ 92 ถ.ร่มธิติรัตน์,นครปฐม,อุดรธานี,29670,TH,True
ADR0009494,CUS0007868,Registered,37/2 ถนนทรัพย์ธำรงค์,ขอนแก่น,พระนครศรีอยุธยา,95580,TH,True
ADR0009495,CUS0007869,Registered,06 หมู่ 9 ถ.ทองแท้,อุดรธานี,พิษณุโลก,51850,TH,True
ADR0009496,CUS0007870,Registered,205/61 ถ.แนวพญา,พัทยา,นนทบุรี,22380,TH,True
ADR0009497,CUS0007870,Mailing,152/25 ถ.ตัณสถิตย์,อ้อมน้อย,ชลบุรี,82640,TH,False
ADR0009498,CUS0007871,Registered,6 ถ.ธรรมสถิตไพศาล,เชียงใหม่,สมุทรสาคร,28950,TH,True
ADR0009499,CUS0007872,Registered,796 ถ.ตะละภัฏ,พญาไท,กรุงเทพมหานคร,49060,TH,True
ADR0009500,CUS0007873,Registered,33 ถ.ปรีชากุลเศรษฐ์,มีนบุรี,กรุงเทพมหานคร,51400,TH,True
ADR0009501,CUS0007874,Registered,453 ถนนขำเอนก,อ้อมน้อย,นนทบุรี,54230,TH,True
ADR0009502,CUS0007875,Registered,361/88 ถ.ดุริยพันธุ์,แหลมฉบัง,อุบลราชธานี,64140,TH,True
ADR0009503,CUS0007876,Registered,82 ถ.ถนัดการเขียน,พระนคร,กรุงเทพมหานคร,99540,TH,True
ADR0009504,CUS0007877,Registered,33 หมู่ 80 ถ.ดาบเงิน,พัทยา,ชลบุรี,94720,TH,True
ADR0009505,CUS0007878,Registered,81 หมู่ 3 ถ.วิลาสินี,สาทร,กรุงเทพมหานคร,35760,TH,True
ADR0009506,CUS0007879,Registered,249/1 ถ.เดชวา,ยะลา,เชียงราย,62880,TH,True
ADR0009507,CUS0007880,Registered,90 ถ.ไทนิยม,แหลมฉบัง,ลำปาง,50760,TH,True
ADR0009508,CUS0007881,Registered,3 ถนนดวงทับทิม,ขอนแก่น,เชียงราย,95320,TH,True
ADR0009509,CUS0007882,Registered,61 ถ.สันตะวงศ์,นครศรีธรรมราช,สุราษฎร์ธานี,48930,TH,True
ADR0009510,CUS0007883,Registered,45 หมู่ 6 ถนนจันทา,กรุงเทพมหานคร,ขอนแก่น,32050,TH,True
ADR0009511,CUS0007883,Mailing,62 หมู่ 9 ถนนแน่นดุจป้อม,เจ้าพระยาสุรศักดิ์,สงขลา,16760,TH,False
ADR0009512,CUS0007884,Registered,77/3 ถนนแท่นทอง,รังสิต,เชียงใหม่,61030,TH,True
ADR0009513,CUS0007885,Registered,594/9 ถ.สุวรรณหงษ์,จตุจักร,กรุงเทพมหานคร,40080,TH,True
ADR0009514,CUS0007886,Registered,3/8 ถ.นพคเชนทร์,สมุทรสาคร,นนทบุรี,74030,TH,True
ADR0009515,CUS0007887,Registered,39 หมู่ 93 ถ.คณานุรักษ์,ดินแดง,กรุงเทพมหานคร,69890,TH,True
ADR0009516,CUS0007888,Registered,62/6 ถนนเตมิยะเดช,สวนหลวง,กรุงเทพมหานคร,10760,TH,True
ADR0009517,CUS0007889,Registered,64 ถ.ตรีครุธพันธุ์,พระนครศรีอยุธยา,นครราชสีมา,37180,TH,True
ADR0009518,CUS0007890,Registered,61 หมู่ 04 ถนนนาคสุทิน,อ้อมน้อย,นครปฐม,80720,TH,True
ADR0009519,CUS0007891,Registered,17 หมู่ 81 ถ.ถมปัด,บางนา,กรุงเทพมหานคร,56910,TH,True
ADR0009520,CUS0007892,Registered,950/6 ถ.เตชะกำพุ,ตรัง,อุบลราชธานี,53490,TH,True
ADR0009521,CUS0007893,Registered,22 ซ.ดวงทับทิม,ปากเกร็ด,นนทบุรี,23350,TH,True
ADR0009522,CUS0007894,Registered,27 ถ.บุณยะภาชน์,สกลนคร,ลำปาง,47310,TH,True
ADR0009523,CUS0007895,Registered,234/3 ถนนเช้าวันดี,เชียงใหม่,เชียงราย,97500,TH,True
ADR0009524,CUS0007896,Registered,3/1 ถนนนำธวัช,ยะลา,ชลบุรี,66210,TH,True
ADR0009525,CUS0007897,Registered,16 หมู่ 5 ถนนหอมพิกุล,เกาะสมุย,ปทุมธานี,73010,TH,True
ADR0009526,CUS0007898,Registered,315/39 ซ.ตรีครุธพันธุ์,สงขลา,ภูเก็ต,34120,TH,True
ADR0009527,CUS0007898,Mailing,88 ถ.ถาวระวรณ์,ภาษีเจริญ,กรุงเทพมหานคร,93130,TH,False
ADR0009528,CUS0007899,Registered,3 ถนนอุ่นอก,ขอนแก่น,สงขลา,27830,TH,True
ADR0009529,CUS0007900,Registered,88/22 ถนนพรสีมา,มีนบุรี,กรุงเทพมหานคร,66750,TH,True
ADR0009530,CUS0007901,Registered,7/9 ถนนจันอ้น,อุบลราชธานี,เชียงราย,37910,TH,True
ADR0009531,CUS0007902,Registered,0/9 ถนนศรีเผด็จ,สุราษฎร์ธานี,ภูเก็ต,82500,TH,True
ADR0009532,CUS0007903,Registered,0/3 ถนนถนัดอาวุธ,ตรัง,สงขลา,12620,TH,True
ADR0009533,CUS0007904,Registered,994 ถนนฉิมพาลี,ปากเกร็ด,ภูเก็ต,58010,TH,True
ADR0009534,CUS0007905,Registered,75/15 ถนนยะผา,สมุทรปราการ,นครปฐม,22950,TH,True
ADR0009535,CUS0007906,Registered,886/90 ถ.นากกนก,นครราชสีมา,นนทบุรี,90210,TH,True
ADR0009536,CUS0007906,Mailing,03 หมู่ 0 ถนนประจันตะเสน,นครราชสีมา,สุราษฎร์ธานี,85700,TH,False
ADR0009537,CUS0007907,Registered,300 ถนนแนวพญา,ดอนเมือง,กรุงเทพมหานคร,16700,TH,True
ADR0009538,CUS0007907,Mailing,068 ถ.ยาปะโลหิต,อ้อมน้อย,ภูเก็ต,64680,TH,False
ADR0009539,CUS0007908,Registered,3/3 ถ.ขำเอนก,ระยอง,นนทบุรี,69120,TH,True
ADR0009540,CUS0007909,Registered,93 ถนนบุตราช,ปากเกร็ด,สงขลา,21840,TH,True
ADR0009541,CUS0007910,Registered,124/4 ถนนดิศดใน,สมุทรสาคร,สมุทรปราการ,57550,TH,True
ADR0009542,CUS0007911,Registered,93/12 ถนนถนัดการยนต์,สมุทรสาคร,สมุทรปราการ,68590,TH,True
ADR0009543,CUS0007912,Registered,438 ถนนนุตตาร,สวนหลวง,กรุงเทพมหานคร,39940,TH,True
ADR0009544,CUS0007913,Registered,41 ถ.ภูภักดี,ปทุมวัน,กรุงเทพมหานคร,53060,TH,True
ADR0009545,CUS0007913,Mailing,458/17 ถนนศรีเผด็จ,เจ้าพระยาสุรศักดิ์,สุราษฎร์ธานี,79410,TH,False
ADR0009546,CUS0007914,Registered,79 หมู่ 94 ถ.ทองอยู่,นครศรีธรรมราช,อุดรธานี,87650,TH,True
ADR0009547,CUS0007915,Registered,701/9 ถนนน้ำทิพย์,อุดรธานี,สมุทรปราการ,74320,TH,True
ADR0009548,CUS0007916,Registered,072/1 ถ.ถาวรายุศม์,ยะลา,อุบลราชธานี,18430,TH,True
ADR0009549,CUS0007917,Registered,402/9 ถนนบินดี,ยะลา,เชียงใหม่,11140,TH,True
ADR0009550,CUS0007918,Registered,5/8 ถ.เณรานุสนธิ์,บางกะปิ,กรุงเทพมหานคร,47040,TH,True
ADR0009551,CUS0007919,Registered,3/0 ถ.นับเนื่องนอ,นครสวรรค์,ภูเก็ต,20220,TH,True
ADR0009552,CUS0007920,Registered,27 ถนนดาบเพ็ชร์,กรุงเทพมหานคร,สุราษฎร์ธานี,12370,TH,True
ADR0009553,CUS0007920,Mailing,604/88 ถนนนุชแนวนุ่ม,กรุงเทพมหานคร,ปทุมธานี,14520,TH,False
ADR0009554,CUS0007921,Registered,108/4 ถนนเตมิยะเดช,เชียงราย,ระยอง,41770,TH,True
ADR0009555,CUS0007922,Registered,223 ถนนถนัดพิมพการ,ธนบุรี,กรุงเทพมหานคร,99780,TH,True
ADR0009556,CUS0007922,Mailing,76 หมู่ 4 ถนนนำธวัช,เจ้าพระยาสุรศักดิ์,นครราชสีมา,35520,TH,False
ADR0009557,CUS0007923,Registered,76/0 ถนนนาควงษ์,ระยอง,สมุทรสาคร,26110,TH,True
ADR0009558,CUS0007924,Registered,0 ถ.ทรัพย์ธำรงค์,เชียงใหม่,ขอนแก่น,62100,TH,True
ADR0009559,CUS0007925,Registered,3/7 ถ.ตราชู,นครราชสีมา,สงขลา,73360,TH,True
ADR0009560,CUS0007926,Registered,86 หมู่ 17 ถนนเนื้อนุ่ม,ตรัง,นครราชสีมา,14970,TH,True
ADR0009561,CUS0007927,Registered,18/0 ถนนอัตตนาถ,ธนบุรี,กรุงเทพมหานคร,75900,TH,True
ADR0009562,CUS0007927,Mailing,488/9 ถนนตระกูลบุญ,ลาดพร้าว,กรุงเทพมหานคร,45040,TH,False
ADR0009563,CUS0007928,Registered,94 หมู่ 62 ถ.นกทอง,ตรัง,อุดรธานี,12890,TH,True
ADR0009564,CUS0007928,Mailing,9/3 ถนนถมปัด,ภูเก็ต,นครปฐม,11490,TH,False
ADR0009565,CUS0007929,Registered,3/7 ถนนนิลเสนา,แม่สอด,นนทบุรี,14150,TH,True
ADR0009566,CUS0007930,Registered,3 ถ.ศรทอง,บางนา,กรุงเทพมหานคร,82710,TH,True
ADR0009567,CUS0007931,Registered,81 หมู่ 2 ถนนนาคะนคร,ปากเกร็ด,พิษณุโลก,19670,TH,True
ADR0009568,CUS0007932,Registered,37/91 ถ.ด้วงโสน,กรุงเทพมหานคร,เชียงราย,56180,TH,True
ADR0009569,CUS0007932,Mailing,87/5 ถ.นวลฉวี,นนทบุรี,นนทบุรี,54250,TH,False
ADR0009570,CUS0007933,Registered,184/81 ถ.นวลเพ็ง,กรุงเทพมหานคร,พิษณุโลก,60740,TH,True
ADR0009571,CUS0007933,Mailing,611/69 ถ.ทุมะบุตร์,ระยอง,เชียงใหม่,69870,TH,False
ADR0009572,CUS0007934,Registered,725/9 ถนนน้ำทิพย์,ลำปาง,สมุทรปราการ,46870,TH,True
ADR0009573,CUS0007935,Registered,92 หมู่ 80 ถ.แท่นทอง,ภูเก็ต,เชียงราย,26020,TH,True
ADR0009574,CUS0007936,Registered,45/7 ถ.ดำริห์ชอบ,สมุทรปราการ,เชียงราย,99600,TH,True
ADR0009575,CUS0007937,Registered,318/80 ถนนทองลาภ,สกลนคร,นนทบุรี,14440,TH,True
ADR0009576,CUS0007938,Registered,54 หมู่ 4 ถนนศรทอง,ห้วยขวาง,กรุงเทพมหานคร,34850,TH,True
ADR0009577,CUS0007939,Registered,31/80 ถ.นากกนก,ประเวศ,กรุงเทพมหานคร,28800,TH,True
ADR0009578,CUS0007940,Registered,1/1 ถ.ตราชู,แหลมฉบัง,นนทบุรี,87540,TH,True
ADR0009579,CUS0007940,Mailing,586/1 ถ.กุมารบุญ,ภาษีเจริญ,กรุงเทพมหานคร,96530,TH,False
ADR0009580,CUS0007941,Registered,87/9 ถนนถนัดเดินข่าว,ภาษีเจริญ,กรุงเทพมหานคร,20930,TH,True
ADR0009581,CUS0007942,Registered,609/6 ถนนธนูปกรณ์,กรุงเทพมหานคร,พิษณุโลก,29400,TH,True
ADR0009582,CUS0007943,Registered,23 หมู่ 60 ถ.นวลฉวี,ขอนแก่น,เชียงราย,20890,TH,True
ADR0009583,CUS0007943,Mailing,467/28 ถนนถาวระวรณ์,จตุจักร,กรุงเทพมหานคร,57670,TH,False
ADR0009584,CUS0007944,Registered,4 ถนนถิรสวัสดิ์,กรุงเทพมหานคร,นครราชสีมา,71370,TH,True
ADR0009585,CUS0007945,Registered,02 หมู่ 1 ซ.บุญญาไลย์,สุราษฎร์ธานี,ลำปาง,31820,TH,True
ADR0009586,CUS0007946,Registered,1 ถนนยางสวย,จตุจักร,กรุงเทพมหานคร,48440,TH,True
ADR0009587,CUS0007946,Mailing,7/1 ถนนทันยุค,สาทร,กรุงเทพมหานคร,35000,TH,False
ADR0009588,CUS0007947,Registered,53 ถนนสันตะวงศ์,ลำปาง,ภูเก็ต,79600,TH,True
ADR0009589,CUS0007948,Registered,1 ถ.แหยมศิริ,สงขลา,สมุทรปราการ,44260,TH,True
ADR0009590,CUS0007949,Registered,672/19 ถ.นักสำหรวจ,ตรัง,นครราชสีมา,32240,TH,True
ADR0009591,CUS0007950,Registered,80 หมู่ 94 ถนนตระกูลบุญ,ลำปาง,นครราชสีมา,95880,TH,True
ADR0009592,CUS0007951,Registered,58/6 ถนนถาวรายุศม์,ดินแดง,กรุงเทพมหานคร,36170,TH,True
ADR0009593,CUS0007952,Registered,141/3 ซอยฉิมพาลี,ยะลา,พระนครศรีอยุธยา,18140,TH,True
ADR0009594,CUS0007953,Registered,9 ถนนดุริยพันธุ์,ดินแดง,กรุงเทพมหานคร,43840,TH,True
ADR0009595,CUS0007954,Registered,93/00 ถนนแน่นดุจป้อม,พญาไท,กรุงเทพมหานคร,59820,TH,True
ADR0009596,CUS0007955,Registered,80 หมู่ 78 ถ.ทองอยู่,สงขลา,นครราชสีมา,45130,TH,True
ADR0009597,CUS0007956,Registered,772/60 ถนนพรมอ่อน,อ้อมน้อย,สงขลา,81500,TH,True
ADR0009598,CUS0007957,Registered,46 หมู่ 01 ถนนแท่นทอง,สกลนคร,นครปฐม,86540,TH,True
ADR0009599,CUS0007958,Registered,511/44 ถนนงามพิเชษฐ์,นนทบุรี,นครราชสีมา,72860,TH,True
ADR0009600,CUS0007959,Registered,71/81 ถนนนวลเพ็ง,วัฒนา,กรุงเทพมหานคร,15070,TH,True
ADR0009601,CUS0007960,Registered,41/66 ซ.บุญศล,ปากเกร็ด,นครปฐม,49010,TH,True
ADR0009602,CUS0007961,Registered,984/0 ถนนตัณฑนุช,นนทบุรี,ภูเก็ต,90150,TH,True
ADR0009603,CUS0007962,Registered,37/19 ถ.จันทา,สุราษฎร์ธานี,ระยอง,95370,TH,True
ADR0009604,CUS0007963,Registered,18 หมู่ 40 ถนนดาบเงิน,เจ้าพระยาสุรศักดิ์,ปทุมธานี,50270,TH,True
ADR0009605,CUS0007964,Registered,87 หมู่ 90 ถ.ทองปากน้ำ,ยะลา,อุดรธานี,56810,TH,True
ADR0009606,CUS0007965,Registered,94 ถนนยางสวย,อ้อมน้อย,ระยอง,26910,TH,True
ADR0009607,CUS0007966,Registered,7/8 ถนนหิรัญสาลี,สุราษฎร์ธานี,พระนครศรีอยุธยา,83210,TH,True
ADR0009608,CUS0007967,Registered,35/34 ถนนถนัดรักษา,เชียงราย,สมุทรสาคร,13470,TH,True
ADR0009609,CUS0007968,Registered,810/14 ถ.ซูสารอ,พระนครศรีอยุธยา,นนทบุรี,85930,TH,True
ADR0009610,CUS0007969,Registered,069/6 ถ.ขอหมั่นกลาง,มีนบุรี,กรุงเทพมหานคร,85610,TH,True
ADR0009611,CUS0007970,Registered,757 ถ.นิลวรรณ,สมุทรสาคร,ภูเก็ต,53930,TH,True
ADR0009612,CUS0007971,Registered,203/33 ถนนตวันเยี่ยม,ปทุมวัน,กรุงเทพมหานคร,43280,TH,True
ADR0009613,CUS0007972,Registered,181/46 ถนนปานสุวรรณ,อ้อมน้อย,นครปฐม,95650,TH,True
ADR0009614,CUS0007973,Registered,7 ซ.ทรัพย์สาร,ประเวศ,กรุงเทพมหานคร,98980,TH,True
ADR0009615,CUS0007974,Registered,106/5 ถนนบุญบำรุง,ปากเกร็ด,อุดรธานี,10370,TH,True
ADR0009616,CUS0007975,Registered,27/89 ถ.ยาปะโลหิต,สุราษฎร์ธานี,เชียงใหม่,31990,TH,True
ADR0009617,CUS0007976,Registered,8/9 ซ.ทรงโกมล,เชียงราย,เชียงใหม่,18170,TH,True
ADR0009618,CUS0007976,Mailing,86 หมู่ 86 ถนนนิลสุวรรณ์,ลำปาง,นนทบุรี,73300,TH,False
ADR0009619,CUS0007977,Registered,32 ซอยนฤทุกข์,นครสวรรค์,ภูเก็ต,96360,TH,True
ADR0009620,CUS0007978,Registered,69 หมู่ 02 ถ.ธนประทีป,บางนา,กรุงเทพมหานคร,18780,TH,True
ADR0009621,CUS0007979,Registered,83/54 ถ.ตวันเยี่ยม,ลาดพร้าว,กรุงเทพมหานคร,56460,TH,True
ADR0009622,CUS0007980,Registered,234/3 ถนนทีฆะ,เชียงราย,พิษณุโลก,11820,TH,True
ADR0009623,CUS0007981,Registered,647/98 ถนนพรรษาสกุล,บางนา,กรุงเทพมหานคร,83090,TH,True
ADR0009624,CUS0007982,Registered,01/0 ถนนถนัดเดินข่าว,เชียงราย,เชียงใหม่,98320,TH,True
ADR0009625,CUS0007982,Mailing,1 ถนนพานเกล้า,ยะลา,นครปฐม,66760,TH,False
ADR0009626,CUS0007983,Registered,10 หมู่ 6 ถ.บัวเผื่อน,เจ้าพระยาสุรศักดิ์,พิษณุโลก,41550,TH,True
ADR0009627,CUS0007984,Registered,535/56 ถ.ศรีธนะเวทย์,บางนา,กรุงเทพมหานคร,97120,TH,True
ADR0009628,CUS0007985,Registered,59/9 ถ.นฤภัย,ขอนแก่น,สมุทรปราการ,38670,TH,True
ADR0009629,CUS0007985,Mailing,70/78 ถนนนิษประปัญจ์,ยะลา,สุราษฎร์ธานี,36210,TH,False
ADR0009630,CUS0007986,Registered,275/1 ซ.ตะละภัฏ,บางนา,กรุงเทพมหานคร,98800,TH,True
ADR0009631,CUS0007987,Registered,3/4 ถนนดุริยพันธุ์,นครปฐม,อุดรธานี,75960,TH,True
ADR0009632,CUS0007988,Registered,398 ถ.ติณรัตน์,เกาะสมุย,สงขลา,17480,TH,True
ADR0009633,CUS0007988,Mailing,386/55 ซ.ราชมณี,พญาไท,กรุงเทพมหานคร,68890,TH,False
ADR0009634,CUS0007989,Registered,107/2 ถ.ยางสวย,ขอนแก่น,สมุทรปราการ,40670,TH,True
ADR0009635,CUS0007990,Registered,25 หมู่ 1 ถ.ตระกูลไม้เรียง,ราชเทวี,กรุงเทพมหานคร,18580,TH,True
ADR0009636,CUS0007991,Registered,268/96 ถ.ประจันตะเสน,บางรัก,กรุงเทพมหานคร,45230,TH,True
ADR0009637,CUS0007992,Registered,9 ถ.ถนอมพลกรัง,เจ้าพระยาสุรศักดิ์,นครปฐม,80180,TH,True
ADR0009638,CUS0007993,Registered,270/73 ถ.อุ่นอก,เชียงใหม่,ชลบุรี,77460,TH,True
ADR0009639,CUS0007994,Registered,81 ถนนตระกูลบุญ,หาดใหญ่,ปทุมธานี,32950,TH,True
ADR0009640,CUS0007995,Registered,3/3 ถ.หิรัญสาลี,สมุทรสาคร,สงขลา,78620,TH,True
ADR0009641,CUS0007996,Registered,05 ถนนถนอมพล,ลาดพร้าว,กรุงเทพมหานคร,97560,TH,True
ADR0009642,CUS0007997,Registered,09/2 ถ.บุนยาภิสนท์,สกลนคร,เชียงใหม่,38240,TH,True
ADR0009643,CUS0007997,Mailing,64 หมู่ 8 ถนนเยาวธนโชค,มีนบุรี,กรุงเทพมหานคร,26330,TH,False
ADR0009644,CUS0007998,Registered,407/4 ถนนเดชวา,สงขลา,ระยอง,54400,TH,True
ADR0009645,CUS0007999,Registered,802/4 ถ.ผลบุญ,แหลมฉบัง,สุราษฎร์ธานี,45210,TH,True
ADR0009646,CUS0007999,Mailing,88/36 ถ.ธรรมนิยม,นครราชสีมา,ปทุมธานี,90780,TH,False
ADR0009647,CUS0008000,Registered,02 ถนนถนัดอักษร,กรุงเทพมหานคร,พระนครศรีอยุธยา,68740,TH,True
ADR0009648,CUS0008001,Registered,16 ถ.เนตร์มณี,พระนครศรีอยุธยา,สมุทรสาคร,41490,TH,True
ADR0009649,CUS0008002,Registered,235 ถนนคณานุรักษ์,สวนหลวง,กรุงเทพมหานคร,18260,TH,True
ADR0009650,CUS0008002,Mailing,834 ถนนนามขำ,อุบลราชธานี,นครปฐม,15290,TH,False
ADR0009651,CUS0008003,Registered,37/4 ถ.ซาซุม,สาทร,กรุงเทพมหานคร,22810,TH,True
ADR0009652,CUS0008004,Registered,33 หมู่ 81 ถ.ถนัดหัตถกรรม,เชียงราย,ลำปาง,20100,TH,True
ADR0009653,CUS0008005,Registered,3 ถ.ธรรมนิยม,ปากเกร็ด,ภูเก็ต,91330,TH,True
ADR0009654,CUS0008006,Registered,47 หมู่ 54 ถ.ถนัดรักษา,ยะลา,ระยอง,49900,TH,True
ADR0009655,CUS0008007,Registered,169/58 ซ.ขุนดำ,สาทร,กรุงเทพมหานคร,93120,TH,True
ADR0009656,CUS0008008,Registered,1/1 ถนนธูปะวิโรจน์,สุราษฎร์ธานี,สุราษฎร์ธานี,35430,TH,True
ADR0009657,CUS0008009,Registered,51 หมู่ 2 ถนนทรัพย์สาร,ภูเก็ต,เชียงราย,38350,TH,True
ADR0009658,CUS0008010,Registered,57/20 ถนนพีระเพ็ญกุล,นครราชสีมา,อุบลราชธานี,83870,TH,True
ADR0009659,CUS0008011,Registered,10/2 ถ.ธรรมทินนา,อุดรธานี,นครราชสีมา,22640,TH,True
