card_id,card_number_masked,customer_id,product_id,linked_account_id,card_type,issue_date,expiry_date,credit_limit_thb,current_outstanding_thb,status
CRD0006616,5890-XXXX-XXXX-9312,CUS0005230,PRD-DC01,,Debit,2020-09-04,2027-09-27,0.0,0.0,Active
CRD0006617,4676-XXXX-XXXX-3424,CUS0005593,PRD-CC01,,Credit,2020-07-12,2030-01-31,872203.13,70556.76,Active
CRD0006618,5946-XXXX-XXXX-2224,CUS0001197,PRD-CC04,,Credit,2020-02-26,2027-05-22,825073.66,78711.69,Active
CRD0006619,4374-XXXX-XXXX-9631,CUS0007756,PRD-CC03,,Credit,2026-01-03,2027-08-20,53890.31,125776.51,Active
CRD0006620,4464-XXXX-XXXX-7987,CUS0002605,PRD-DC02,ACC00003025,Debit,2020-09-01,2026-10-01,0.0,0.0,Active
CRD0006621,4265-XXXX-XXXX-5653,CUS0001800,PRD-CC01,,Credit,2024-05-24,2029-04-28,807150.01,136123.35,Active
CRD0006622,5439-XXXX-XXXX-8319,CUS0003420,PRD-DC02,ACC00005733,Debit,2020-10-24,2029-07-09,0.0,0.0,Expired
CRD0006623,5100-XXXX-XXXX-5967,CUS0001381,PRD-CC04,,Credit,2023-09-18,2030-09-30,145107.11,176009.11,Active
CRD0006624,5686-XXXX-XXXX-6746,CUS0000985,PRD-CC02,,Credit,2021-07-10,2028-01-10,1324684.49,191831.09,Active
CRD0006625,5548-XXXX-XXXX-8142,CUS0001799,PRD-DC01,ACC00013633,Debit,2023-07-27,2030-01-04,0.0,0.0,Active
CRD0006626,5629-XXXX-XXXX-2817,CUS0003974,PRD-CC03,,Credit,2020-01-14,2027-06-21,474484.93,174811.81,Active
CRD0006627,4305-XXXX-XXXX-7840,CUS0002007,PRD-CC01,,Credit,2020-02-27,2027-11-29,661944.74,97854.72,Expired
CRD0006628,4616-XXXX-XXXX-4280,CUS0005875,PRD-DC01,ACC00016201,Debit,2021-03-23,2030-11-25,0.0,0.0,Active
CRD0006629,4256-XXXX-XXXX-6829,CUS0004684,PRD-DC01,ACC00007997,Debit,2021-01-05,2029-12-22,0.0,0.0,Active
CRD0006630,4562-XXXX-XXXX-9729,CUS0005111,PRD-CC03,,Credit,2020-10-14,2030-10-03,519090.28,46320.58,Active
CRD0006631,5976-XXXX-XXXX-6964,CUS0001252,PRD-CC02,,Credit,2024-02-20,2026-05-06,1251132.61,128463.8,Blocked
CRD0006632,5884-XXXX-XXXX-8004,CUS0002106,PRD-CC01,,Credit,2022-12-13,2026-11-17,1376528.69,22081.44,Active
CRD0006633,4410-XXXX-XXXX-5423,CUS0008267,PRD-DC01,ACC00015012,Debit,2020-06-01,2028-10-23,0.0,0.0,Active
CRD0006634,5694-XXXX-XXXX-2500,CUS0008796,PRD-CC03,,Credit,2022-02-14,2029-04-03,395581.19,132855.14,Active
CRD0006635,4284-XXXX-XXXX-5421,CUS0008231,PRD-CC04,,Credit,2022-07-08,2027-11-18,962054.18,40885.83,Active
CRD0006636,4228-XXXX-XXXX-6014,CUS0009433,PRD-DC02,ACC00013522,Debit,2024-06-22,2029-02-15,0.0,0.0,Active
CRD0006637,5338-XXXX-XXXX-5151,CUS0006502,PRD-DC02,,Debit,2022-08-27,2026-06-01,0.0,0.0,Active
CRD0006638,4871-XXXX-XXXX-8971,CUS0003250,PRD-DC02,,Debit,2020-01-12,2029-08-31,0.0,0.0,Active
CRD0006639,4888-XXXX-XXXX-6899,CUS0001135,PRD-CC04,,Credit,2026-04-13,2026-05-03,1451590.39,7612.5,Active
CRD0006640,4582-XXXX-XXXX-9003,CUS0007292,PRD-CC01,,Credit,2025-01-12,2029-04-04,456437.85,102751.11,Active
CRD0006641,5828-XXXX-XXXX-7374,CUS0009014,PRD-CC04,,Credit,2025-12-27,2027-11-12,134836.85,85599.06,Active
CRD0006642,5679-XXXX-XXXX-6114,CUS0008550,PRD-DC01,ACC00017755,Debit,2020-02-26,2026-12-13,0.0,0.0,Active
CRD0006643,4899-XXXX-XXXX-6830,CUS0000059,PRD-DC01,ACC00000483,Debit,2022-12-12,2027-04-04,0.0,0.0,Active
CRD0006644,4431-XXXX-XXXX-8477,CUS0005649,PRD-CC01,,Credit,2021-12-19,2028-09-27,377062.83,64669.11,Active
CRD0006645,4252-XXXX-XXXX-4748,CUS0003820,PRD-CC04,,Credit,2026-02-27,2027-08-02,1019280.64,98534.78,Active
CRD0006646,5321-XXXX-XXXX-7746,CUS0001789,PRD-DC02,ACC00016083,Debit,2023-05-27,2028-02-16,0.0,0.0,Active
CRD0006647,5585-XXXX-XXXX-2235,CUS0006014,PRD-DC02,ACC00012984,Debit,2020-07-02,2027-12-16,0.0,0.0,Blocked
CRD0006648,5529-XXXX-XXXX-9830,CUS0002998,PRD-CC03,,Credit,2020-02-19,2030-08-11,1332213.72,127919.93,Active
CRD0006649,5732-XXXX-XXXX-1194,CUS0006426,PRD-CC03,,Credit,2024-02-22,2026-10-01,1427207.48,169697.16,Active
CRD0006650,4942-XXXX-XXXX-8071,CUS0000256,PRD-CC04,,Credit,2021-12-05,2030-12-07,899774.35,106734.1,Active
CRD0006651,4343-XXXX-XXXX-1526,CUS0001669,PRD-CC02,,Credit,2023-06-17,2027-07-29,619951.11,93882.52,Active
CRD0006652,4340-XXXX-XXXX-9947,CUS0007033,PRD-DC01,,Debit,2022-08-26,2027-05-28,0.0,0.0,Active
CRD0006653,5982-XXXX-XXXX-6963,CUS0005480,PRD-CC02,,Credit,2023-10-27,2029-06-04,44820.51,191122.03,Active
CRD0006654,4122-XXXX-XXXX-5243,CUS0002941,PRD-CC03,,Credit,2022-11-07,2030-11-21,795480.25,97424.88,Active
CRD0006655,4996-XXXX-XXXX-6856,CUS0007332,PRD-DC02,ACC00016187,Debit,2020-04-11,2027-07-29,0.0,0.0,Active
CRD0006656,4953-XXXX-XXXX-1030,CUS0009859,PRD-CC02,,Credit,2021-07-08,2028-03-13,1121047.45,31405.42,Active
CRD0006657,5362-XXXX-XXXX-9610,CUS0000142,PRD-CC04,,Credit,2021-08-28,2027-10-13,292265.7,42348.71,Blocked
CRD0006658,4900-XXXX-XXXX-4754,CUS0001407,PRD-DC01,ACC00005260,Debit,2025-07-06,2026-05-02,0.0,0.0,Active
CRD0006659,5189-XXXX-XXXX-2919,CUS0006522,PRD-CC01,,Credit,2023-08-25,2028-08-29,1104088.9,62048.13,Active
CRD0006660,5461-XXXX-XXXX-2507,CUS0003829,PRD-CC04,,Credit,2026-02-02,2030-10-01,1326533.72,86020.91,Active
CRD0006661,5870-XXXX-XXXX-6489,CUS0007856,PRD-CC01,,Credit,2024-12-27,2027-06-29,467921.31,98184.29,Active
CRD0006662,4593-XXXX-XXXX-1627,CUS0000131,PRD-CC03,,Credit,2023-02-09,2029-12-21,1401313.8,73713.99,Active
CRD0006663,4861-XXXX-XXXX-7537,CUS0000483,PRD-CC01,,Credit,2020-10-29,2028-04-27,652618.18,52941.51,Active
CRD0006664,5686-XXXX-XXXX-2841,CUS0008276,PRD-DC02,,Debit,2022-11-13,2026-10-29,0.0,0.0,Active
CRD0006665,5716-XXXX-XXXX-6303,CUS0007875,PRD-CC01,,Credit,2022-01-01,2030-01-13,591266.45,34598.64,Active
CRD0006666,5713-XXXX-XXXX-7623,CUS0003535,PRD-DC02,ACC00017855,Debit,2022-09-01,2028-03-12,0.0,0.0,Active
CRD0006667,5124-XXXX-XXXX-6895,CUS0002393,PRD-CC01,,Credit,2024-04-04,2029-04-28,922856.29,84807.14,Active
CRD0006668,4687-XXXX-XXXX-5896,CUS0002939,PRD-DC01,ACC00002749,Debit,2024-04-24,2028-10-02,0.0,0.0,Active
CRD0006669,5983-XXXX-XXXX-1640,CUS0002690,PRD-DC01,ACC00010657,Debit,2021-12-19,2029-01-12,0.0,0.0,Active
CRD0006670,4547-XXXX-XXXX-9602,CUS0003523,PRD-CC02,,Credit,2020-11-02,2030-11-12,1471620.43,132733.11,Active
CRD0006671,4408-XXXX-XXXX-6272,CUS0001932,PRD-CC01,,Credit,2025-06-20,2029-01-21,571568.18,58963.81,Active
CRD0006672,5180-XXXX-XXXX-2444,CUS0000947,PRD-CC01,,Credit,2023-12-08,2026-06-20,971265.98,157144.77,Active
CRD0006673,5132-XXXX-XXXX-3046,CUS0005652,PRD-CC02,,Credit,2023-03-20,2027-07-20,474440.88,98642.36,Active
CRD0006674,5515-XXXX-XXXX-7604,CUS0006043,PRD-DC01,ACC00008273,Debit,2022-06-15,2028-06-28,0.0,0.0,Active
CRD0006675,5769-XXXX-XXXX-1421,CUS0001744,PRD-CC02,,Credit,2024-11-08,2028-01-25,692281.15,196174.83,Blocked
CRD0006676,4750-XXXX-XXXX-2063,CUS0000758,PRD-DC02,ACC00013894,Debit,2025-02-18,2028-07-12,0.0,0.0,Active
CRD0006677,4579-XXXX-XXXX-8546,CUS0007957,PRD-CC02,,Credit,2020-05-30,2030-06-14,930191.71,126820.56,Active
CRD0006678,4656-XXXX-XXXX-3564,CUS0001638,PRD-CC03,,Credit,2025-10-18,2028-09-12,744460.07,87072.03,Expired
CRD0006679,5469-XXXX-XXXX-9362,CUS0007006,PRD-CC03,,Credit,2020-09-17,2030-06-26,795408.89,117956.35,Active
CRD0006680,5509-XXXX-XXXX-9228,CUS0002248,PRD-CC03,,Credit,2020-08-29,2028-02-02,666381.64,151961.19,Active
CRD0006681,4679-XXXX-XXXX-5701,CUS0009925,PRD-DC01,ACC00006337,Debit,2021-10-01,2029-01-11,0.0,0.0,Active
CRD0006682,5713-XXXX-XXXX-4989,CUS0003806,PRD-DC01,ACC00015941,Debit,2020-09-28,2027-03-18,0.0,0.0,Active
CRD0006683,4692-XXXX-XXXX-5651,CUS0009180,PRD-CC03,,Credit,2022-07-08,2028-01-15,1292381.06,165880.93,Active
CRD0006684,5747-XXXX-XXXX-2882,CUS0000652,PRD-DC01,ACC00013390,Debit,2022-09-10,2030-09-26,0.0,0.0,Active
CRD0006685,4491-XXXX-XXXX-1959,CUS0004967,PRD-CC03,,Credit,2026-01-23,2028-06-26,192512.7,24225.46,Active
CRD0006686,4667-XXXX-XXXX-1167,CUS0003780,PRD-DC02,ACC00010486,Debit,2025-03-14,2028-11-08,0.0,0.0,Active
CRD0006687,5608-XXXX-XXXX-7769,CUS0002337,PRD-DC01,ACC00001575,Debit,2023-12-14,2027-10-14,0.0,0.0,Active
CRD0006688,5498-XXXX-XXXX-7680,CUS0009695,PRD-CC03,,Credit,2020-08-16,2028-09-29,1436614.16,101815.31,Active
CRD0006689,5411-XXXX-XXXX-2534,CUS0006808,PRD-CC03,,Credit,2020-04-11,2027-11-24,508556.61,100221.69,Active
CRD0006690,4387-XXXX-XXXX-6643,CUS0001231,PRD-DC01,ACC00003522,Debit,2021-10-19,2028-02-29,0.0,0.0,Active
CRD0006691,5119-XXXX-XXXX-5346,CUS0000793,PRD-CC04,,Credit,2026-01-07,2026-08-31,199389.16,115501.16,Active
CRD0006692,5610-XXXX-XXXX-7799,CUS0006250,PRD-CC03,,Credit,2021-08-31,2028-05-17,333595.95,132808.32,Active
CRD0006693,4895-XXXX-XXXX-1602,CUS0004545,PRD-CC01,,Credit,2025-03-21,2027-06-27,735307.28,103356.54,Active
CRD0006694,4579-XXXX-XXXX-4816,CUS0006543,PRD-DC01,ACC00000026,Debit,2022-10-09,2030-06-13,0.0,0.0,Active
CRD0006695,5952-XXXX-XXXX-3173,CUS0009978,PRD-CC02,,Credit,2025-01-01,2029-01-09,655806.95,39931.55,Active
CRD0006696,5961-XXXX-XXXX-5731,CUS0004892,PRD-DC01,ACC00006274,Debit,2020-10-26,2030-08-03,0.0,0.0,Active
CRD0006697,4890-XXXX-XXXX-7290,CUS0007101,PRD-DC02,ACC00012640,Debit,2020-03-24,2026-08-26,0.0,0.0,Active
CRD0006698,5701-XXXX-XXXX-9057,CUS0003973,PRD-DC01,,Debit,2021-06-21,2030-02-28,0.0,0.0,Active
CRD0006699,4939-XXXX-XXXX-4951,CUS0001686,PRD-CC04,,Credit,2021-04-21,2027-03-30,618385.59,97162.99,Active
CRD0006700,5234-XXXX-XXXX-1967,CUS0006316,PRD-CC03,,Credit,2021-08-22,2030-03-11,191589.13,86926.84,Active
CRD0006701,4243-XXXX-XXXX-1488,CUS0001302,PRD-CC03,,Credit,2020-05-08,2026-05-05,1296997.16,96592.66,Blocked
CRD0006702,5568-XXXX-XXXX-9720,CUS0007182,PRD-CC04,,Credit,2024-04-02,2028-09-19,1292861.3,59048.94,Active
CRD0006703,4338-XXXX-XXXX-6083,CUS0000340,PRD-CC01,,Credit,2023-04-12,2028-03-21,511805.3,33829.62,Active
CRD0006704,5429-XXXX-XXXX-8489,CUS0001854,PRD-CC04,,Credit,2020-08-28,2026-06-19,621132.11,8723.06,Active
CRD0006705,5526-XXXX-XXXX-6210,CUS0006029,PRD-CC03,,Credit,2021-05-07,2027-05-25,1388245.48,43050.46,Active
CRD0006706,4321-XXXX-XXXX-4071,CUS0000333,PRD-DC01,ACC00008012,Debit,2023-06-25,2027-12-24,0.0,0.0,Active
CRD0006707,4665-XXXX-XXXX-8425,CUS0000252,PRD-CC02,,Credit,2022-09-09,2030-04-14,1079274.13,162620.0,Active
CRD0006708,5761-XXXX-XXXX-2302,CUS0005637,PRD-CC02,,Credit,2025-06-09,2028-01-04,824231.22,191149.46,Active
CRD0006709,4263-XXXX-XXXX-8330,CUS0005889,PRD-DC02,,Debit,2024-05-15,2028-02-23,0.0,0.0,Active
CRD0006710,4329-XXXX-XXXX-8010,CUS0002280,PRD-CC02,,Credit,2021-06-17,2026-09-09,765079.32,64009.12,Active
CRD0006711,5905-XXXX-XXXX-2636,CUS0004695,PRD-CC01,,Credit,2024-12-12,2026-05-08,287375.83,42711.46,Active
CRD0006712,4702-XXXX-XXXX-7738,CUS0004283,PRD-DC02,ACC00007966,Debit,2021-12-07,2030-08-20,0.0,0.0,Active
CRD0006713,4989-XXXX-XXXX-7757,CUS0009324,PRD-CC03,,Credit,2026-03-21,2030-05-06,732453.55,229.54,Active
CRD0006714,5381-XXXX-XXXX-3890,CUS0007742,PRD-CC01,,Credit,2025-05-16,2028-09-08,1022512.26,132106.1,Active
CRD0006715,4731-XXXX-XXXX-6420,CUS0004274,PRD-CC04,,Credit,2023-06-10,2027-04-22,745962.51,31532.17,Active
CRD0006716,4561-XXXX-XXXX-1875,CUS0007848,PRD-CC03,,Credit,2024-05-19,2027-02-04,1402527.37,85916.3,Active
CRD0006717,5864-XXXX-XXXX-5417,CUS0007794,PRD-CC02,,Credit,2026-02-08,2026-08-28,702342.25,178195.84,Active
CRD0006718,5851-XXXX-XXXX-4366,CUS0009422,PRD-CC01,,Credit,2025-04-21,2030-08-02,1265786.44,73223.39,Active
CRD0006719,4645-XXXX-XXXX-7485,CUS0007282,PRD-DC02,ACC00010101,Debit,2020-12-30,2027-12-18,0.0,0.0,Active
CRD0006720,4243-XXXX-XXXX-3287,CUS0001177,PRD-CC02,,Credit,2024-02-08,2029-11-17,556821.22,151333.16,Active
CRD0006721,5936-XXXX-XXXX-2794,CUS0007937,PRD-DC01,ACC00002119,Debit,2023-07-20,2027-03-08,0.0,0.0,Active
CRD0006722,5260-XXXX-XXXX-9785,CUS0009524,PRD-DC02,,Debit,2022-04-14,2029-03-31,0.0,0.0,Active
CRD0006723,4542-XXXX-XXXX-3887,CUS0004571,PRD-CC03,,Credit,2024-03-06,2027-09-18,762329.58,1635.19,Active
CRD0006724,5960-XXXX-XXXX-7549,CUS0005333,PRD-DC01,ACC00005325,Debit,2022-02-08,2026-10-04,0.0,0.0,Blocked
CRD0006725,5618-XXXX-XXXX-1283,CUS0005508,PRD-CC04,,Credit,2020-05-29,2028-07-18,91379.07,194688.89,Active
CRD0006726,4655-XXXX-XXXX-7274,CUS0007675,PRD-CC02,,Credit,2020-08-28,2030-07-19,473201.14,181291.69,Active
CRD0006727,5785-XXXX-XXXX-5158,CUS0004054,PRD-CC04,,Credit,2024-08-13,2029-01-30,147119.52,77389.01,Active
CRD0006728,5916-XXXX-XXXX-6572,CUS0000778,PRD-DC02,ACC00012878,Debit,2020-12-02,2028-03-27,0.0,0.0,Active
CRD0006729,5508-XXXX-XXXX-9336,CUS0000032,PRD-DC02,ACC00016373,Debit,2021-06-20,2027-11-30,0.0,0.0,Active
CRD0006730,5868-XXXX-XXXX-9264,CUS0008944,PRD-DC01,ACC00001371,Debit,2022-01-30,2026-07-08,0.0,0.0,Active
CRD0006731,5448-XXXX-XXXX-8059,CUS0001907,PRD-CC03,,Credit,2024-07-26,2028-06-02,193265.61,191317.55,Active
CRD0006732,5276-XXXX-XXXX-1036,CUS0000251,PRD-CC04,,Credit,2022-07-22,2029-06-23,1205790.43,128766.37,Active
CRD0006733,4240-XXXX-XXXX-8743,CUS0008850,PRD-DC02,ACC00011885,Debit,2020-05-22,2029-06-27,0.0,0.0,Active
CRD0006734,4798-XXXX-XXXX-4444,CUS0009465,PRD-CC02,,Credit,2025-02-27,2028-11-10,548518.41,156740.71,Active
CRD0006735,4403-XXXX-XXXX-4144,CUS0006682,PRD-CC04,,Credit,2022-07-30,2028-09-19,1053670.96,53328.67,Active
CRD0006736,5137-XXXX-XXXX-1808,CUS0000301,PRD-DC02,ACC00005536,Debit,2025-06-17,2029-01-17,0.0,0.0,Expired
CRD0006737,5751-XXXX-XXXX-7359,CUS0007331,PRD-CC04,,Credit,2025-03-10,2028-11-27,37070.82,123572.9,Blocked
CRD0006738,4614-XXXX-XXXX-4378,CUS0004640,PRD-CC01,,Credit,2025-09-11,2027-11-08,578711.47,86172.02,Active
CRD0006739,5180-XXXX-XXXX-3205,CUS0006304,PRD-CC02,,Credit,2022-04-29,2030-09-18,1361178.21,24298.55,Active
CRD0006740,5806-XXXX-XXXX-8693,CUS0001587,PRD-DC01,ACC00008854,Debit,2024-09-22,2027-03-28,0.0,0.0,Active
CRD0006741,5468-XXXX-XXXX-8404,CUS0000680,PRD-DC01,ACC00017980,Debit,2020-03-24,2026-08-29,0.0,0.0,Active
CRD0006742,5538-XXXX-XXXX-4644,CUS0005174,PRD-DC02,,Debit,2021-06-22,2028-05-27,0.0,0.0,Active
CRD0006743,5820-XXXX-XXXX-6895,CUS0005029,PRD-CC02,,Credit,2024-03-25,2027-04-29,1201972.2,130645.67,Active
CRD0006744,5118-XXXX-XXXX-3582,CUS0001680,PRD-CC02,,Credit,2024-11-10,2029-08-08,1484872.15,194372.39,Active
CRD0006745,4721-XXXX-XXXX-2863,CUS0003711,PRD-CC04,,Credit,2020-06-11,2029-12-01,627108.04,50586.82,Active
CRD0006746,4984-XXXX-XXXX-8242,CUS0000845,PRD-DC01,ACC00005906,Debit,2022-11-25,2027-11-05,0.0,0.0,Active
CRD0006747,4241-XXXX-XXXX-1670,CUS0001002,PRD-CC01,,Credit,2024-09-27,2030-12-10,422896.94,139376.28,Active
CRD0006748,4888-XXXX-XXXX-4327,CUS0000730,PRD-CC01,,Credit,2025-04-03,2026-07-02,1397850.85,172448.61,Active
CRD0006749,5234-XXXX-XXXX-3936,CUS0008274,PRD-CC03,,Credit,2020-04-13,2027-03-02,317590.6,65081.69,Active
CRD0006750,5405-XXXX-XXXX-6511,CUS0007270,PRD-DC02,ACC00009206,Debit,2024-03-02,2028-12-28,0.0,0.0,Active
CRD0006751,4865-XXXX-XXXX-8089,CUS0009914,PRD-CC04,,Credit,2022-05-03,2027-06-26,1362076.89,166431.91,Active
CRD0006752,5117-XXXX-XXXX-8736,CUS0004042,PRD-DC01,ACC00003054,Debit,2024-01-22,2030-01-24,0.0,0.0,Active
CRD0006753,4300-XXXX-XXXX-1636,CUS0002251,PRD-DC01,ACC00017590,Debit,2021-01-07,2030-08-07,0.0,0.0,Active
CRD0006754,5668-XXXX-XXXX-3912,CUS0005224,PRD-CC04,,Credit,2020-10-27,2027-10-28,838386.31,9964.54,Active
CRD0006755,4614-XXXX-XXXX-4124,CUS0009801,PRD-DC01,ACC00014113,Debit,2024-05-23,2026-10-23,0.0,0.0,Active
CRD0006756,5161-XXXX-XXXX-7354,CUS0003859,PRD-DC01,ACC00002397,Debit,2020-02-17,2027-08-23,0.0,0.0,Active
CRD0006757,4603-XXXX-XXXX-5155,CUS0004434,PRD-CC03,,Credit,2020-10-01,2029-02-08,318588.67,41150.24,Active
CRD0006758,4531-XXXX-XXXX-4562,CUS0004152,PRD-CC03,,Credit,2020-05-15,2027-05-12,112067.59,48553.43,Active
CRD0006759,5192-XXXX-XXXX-3648,CUS0004744,PRD-DC02,ACC00011241,Debit,2024-04-27,2028-07-10,0.0,0.0,Active
CRD0006760,5445-XXXX-XXXX-5024,CUS0008532,PRD-CC02,,Credit,2021-06-06,2027-11-08,1293714.33,177850.47,Active
CRD0006761,5874-XXXX-XXXX-4050,CUS0008607,PRD-CC01,,Credit,2022-09-14,2027-09-20,1135308.5,117498.73,Active
CRD0006762,4125-XXXX-XXXX-3057,CUS0000643,PRD-DC01,ACC00011321,Debit,2020-01-04,2028-10-07,0.0,0.0,Expired
CRD0006763,4573-XXXX-XXXX-6594,CUS0006199,PRD-DC02,ACC00013436,Debit,2020-08-23,2027-06-08,0.0,0.0,Active
CRD0006764,4821-XXXX-XXXX-6947,CUS0009975,PRD-DC02,ACC00006295,Debit,2023-07-26,2030-01-06,0.0,0.0,Active
CRD0006765,4583-XXXX-XXXX-1660,CUS0003771,PRD-CC01,,Credit,2022-03-25,2030-08-05,1385062.89,89273.8,Active
CRD0006766,4423-XXXX-XXXX-6836,CUS0009361,PRD-CC04,,Credit,2025-05-06,2030-08-05,967192.46,125814.46,Active
CRD0006767,5368-XXXX-XXXX-5661,CUS0001224,PRD-DC01,ACC00017316,Debit,2023-10-09,2029-05-05,0.0,0.0,Active
CRD0006768,4960-XXXX-XXXX-3526,CUS0009024,PRD-DC02,ACC00015963,Debit,2024-08-21,2028-04-23,0.0,0.0,Active
CRD0006769,5266-XXXX-XXXX-2462,CUS0003805,PRD-DC02,,Debit,2025-10-06,2026-11-14,0.0,0.0,Active
CRD0006770,5360-XXXX-XXXX-2559,CUS0007861,PRD-DC01,ACC00015251,Debit,2021-06-17,2027-01-27,0.0,0.0,Active
CRD0006771,4625-XXXX-XXXX-3853,CUS0000113,PRD-CC04,,Credit,2020-01-03,2028-11-22,1244019.08,134405.88,Active
CRD0006772,4298-XXXX-XXXX-9525,CUS0000188,PRD-CC04,,Credit,2025-08-22,2029-12-09,528170.92,22514.48,Active
CRD0006773,5943-XXXX-XXXX-3363,CUS0006358,PRD-DC01,ACC00010988,Debit,2021-10-23,2029-05-15,0.0,0.0,Active
CRD0006774,5543-XXXX-XXXX-7493,CUS0000052,PRD-CC04,,Credit,2021-09-02,2027-06-20,941711.92,67123.05,Active
CRD0006775,5492-XXXX-XXXX-7242,CUS0007532,PRD-CC03,,Credit,2025-12-09,2026-06-20,837989.22,195045.65,Active
CRD0006776,4142-XXXX-XXXX-7687,CUS0000082,PRD-CC01,,Credit,2023-08-01,2028-05-27,954235.14,57333.29,Active
CRD0006777,5981-XXXX-XXXX-8690,CUS0008121,PRD-CC02,,Credit,2024-11-15,2028-12-30,228928.3,171153.52,Active
CRD0006778,5381-XXXX-XXXX-7176,CUS0001584,PRD-CC01,,Credit,2024-11-06,2028-01-10,1090383.23,152541.42,Active
CRD0006779,4188-XXXX-XXXX-5549,CUS0000376,PRD-DC01,ACC00002949,Debit,2022-06-19,2028-12-01,0.0,0.0,Active
CRD0006780,5331-XXXX-XXXX-8252,CUS0009955,PRD-DC01,,Debit,2020-05-15,2026-08-13,0.0,0.0,Active
CRD0006781,4318-XXXX-XXXX-4776,CUS0000837,PRD-CC03,,Credit,2024-02-01,2030-10-05,1452837.24,21285.89,Active
CRD0006782,5846-XXXX-XXXX-9006,CUS0001873,PRD-CC04,,Credit,2022-08-08,2028-06-29,997732.13,35820.23,Active
CRD0006783,5713-XXXX-XXXX-9075,CUS0009771,PRD-CC02,,Credit,2023-10-14,2026-07-07,546631.9,58012.29,Active
CRD0006784,5435-XXXX-XXXX-6666,CUS0007899,PRD-CC01,,Credit,2025-01-30,2026-06-02,1447992.14,199829.67,Active
CRD0006785,5645-XXXX-XXXX-7320,CUS0003430,PRD-DC01,ACC00010545,Debit,2021-05-29,2029-04-13,0.0,0.0,Active
CRD0006786,5707-XXXX-XXXX-1435,CUS0001236,PRD-CC01,,Credit,2025-06-19,2029-04-18,558825.35,61463.56,Active
CRD0006787,5242-XXXX-XXXX-8328,CUS0009110,PRD-CC04,,Credit,2025-06-16,2027-04-05,1078721.67,108111.43,Active
CRD0006788,5795-XXXX-XXXX-6595,CUS0003136,PRD-DC01,ACC00009156,Debit,2025-05-16,2030-06-10,0.0,0.0,Active
CRD0006789,4942-XXXX-XXXX-7499,CUS0005603,PRD-CC02,,Credit,2020-08-05,2030-08-01,1278843.93,183386.11,Active
CRD0006790,4650-XXXX-XXXX-2361,CUS0004728,PRD-DC02,ACC00016166,Debit,2024-07-17,2026-08-26,0.0,0.0,Active
CRD0006791,5686-XXXX-XXXX-8916,CUS0009689,PRD-DC02,ACC00009148,Debit,2022-05-29,2030-07-03,0.0,0.0,Active
CRD0006792,4153-XXXX-XXXX-5276,CUS0004393,PRD-CC04,,Credit,2026-04-25,2028-09-20,1333479.58,45387.64,Active
CRD0006793,4888-XXXX-XXXX-9901,CUS0008288,PRD-CC03,,Credit,2025-12-30,2027-10-17,1282604.16,128593.0,Active
CRD0006794,4739-XXXX-XXXX-5266,CUS0006751,PRD-CC04,,Credit,2025-07-13,2029-09-06,256331.49,146414.56,Active
CRD0006795,5205-XXXX-XXXX-2597,CUS0003100,PRD-DC01,ACC00004622,Debit,2025-07-17,2029-03-07,0.0,0.0,Active
CRD0006796,4849-XXXX-XXXX-7349,CUS0006194,PRD-DC01,ACC00015565,Debit,2023-04-18,2029-02-17,0.0,0.0,Active
CRD0006797,4612-XXXX-XXXX-9486,CUS0002551,PRD-CC02,,Credit,2020-12-15,2029-01-18,103266.82,156069.53,Expired
CRD0006798,5688-XXXX-XXXX-8170,CUS0001487,PRD-CC01,,Credit,2025-06-18,2026-07-17,249092.3,39793.59,Active
CRD0006799,4782-XXXX-XXXX-7750,CUS0000382,PRD-DC01,ACC00013298,Debit,2023-03-21,2028-06-06,0.0,0.0,Active
CRD0006800,4530-XXXX-XXXX-2231,CUS0003104,PRD-CC03,,Credit,2025-02-26,2028-06-25,758758.86,117307.8,Active
CRD0006801,4631-XXXX-XXXX-5548,CUS0002935,PRD-DC02,ACC00016500,Debit,2024-10-02,2027-03-16,0.0,0.0,Active
CRD0006802,4734-XXXX-XXXX-9472,CUS0008290,PRD-CC02,,Credit,2022-08-18,2027-01-19,981589.12,199980.08,Blocked
CRD0006803,4225-XXXX-XXXX-3811,CUS0002461,PRD-DC02,ACC00007072,Debit,2021-05-14,2030-09-27,0.0,0.0,Active
CRD0006804,5749-XXXX-XXXX-9892,CUS0000636,PRD-CC01,,Credit,2021-10-04,2030-09-16,356007.92,64380.7,Active
CRD0006805,5182-XXXX-XXXX-8190,CUS0001233,PRD-CC01,,Credit,2020-10-25,2026-09-13,191390.26,43003.34,Expired
CRD0006806,4236-XXXX-XXXX-3346,CUS0003353,PRD-DC02,ACC00003238,Debit,2023-08-18,2030-05-24,0.0,0.0,Active
CRD0006807,4124-XXXX-XXXX-7643,CUS0004436,PRD-CC01,,Credit,2023-01-03,2027-05-10,170775.64,72820.17,Active
CRD0006808,5712-XXXX-XXXX-6037,CUS0008510,PRD-CC01,,Credit,2024-11-15,2027-08-19,125676.75,100609.01,Active
CRD0006809,5138-XXXX-XXXX-9825,CUS0004793,PRD-CC01,,Credit,2022-11-06,2030-05-09,889848.48,4730.62,Active
