customer_id,national_id,first_name,last_name,full_name,gender,date_of_birth,marital_status,occupation,monthly_income_thb,preferred_language,onboarding_date,is_active
CUS0007197,8-4423-31639-53-3,ทับทิม,ถนิมมาศ,ทับทิม ถนิมมาศ,F,1952-08-21,Married,ครู / อาจารย์,46367.62,TH,2019-02-16,True
CUS0007198,6-2871-57535-76-2,ยุภา,ไชยภา,ยุภา ไชยภา,F,2002-11-14,Divorced,พนักงานบริษัท,130449.16,TH,2022-08-14,True
CUS0007199,6-4026-65425-28-4,ปฐม,ถะเกิงชศ,ปฐม ถะเกิงชศ,M,1975-12-16,Widowed,ฟรีแลนซ์,74602.25,TH,2020-10-08,True
CUS0007200,3-2555-62461-63-1,อิสรันดร์,นิษประปัญจ์,อิสรันดร์ นิษประปัญจ์,M,1977-07-07,Single,เกษตรกร,38477.19,TH,2024-09-16,True
CUS0007201,3-2458-97303-53-1,อลิษา,เดชคุ้ม,อลิษา เดชคุ้ม,F,1985-04-04,Divorced,นักเรียน / นักศึกษา,19567.98,EN,2020-09-14,True
CUS0007202,1-2143-70203-78-5,วรดาพร,บุตดา,วรดาพร บุตดา,F,1992-04-30,Married,แพทย์,72618.69,TH,2025-10-07,True
CUS0007203,1-9292-19209-74-4,ประวี,ศาสตร์ศิลป์,ประวี ศาสตร์ศิลป์,M,1963-02-01,Married,นักบัญชี,15165.86,TH,2023-09-10,True
CUS0007204,8-6810-47186-18-0,พิมพ์สุตา,นิยมธรรม,พิมพ์สุตา นิยมธรรม,F,1972-05-27,Single,แพทย์,76836.53,TH,2026-04-11,False
CUS0007205,8-3953-18265-11-0,สหัสมณี,นานายน,สหัสมณี นานายน,F,1987-12-12,Divorced,ครู / อาจารย์,108966.64,TH,2026-03-03,True
CUS0007206,5-3124-64227-57-8,ทองสิริ,นักรบ,ทองสิริ นักรบ,F,2004-03-29,Widowed,เกษียณ,36477.71,TH,2024-06-24,True
CUS0007207,6-5493-69531-66-2,ศรายุธ,ทวนไชย์,ศรายุธ ทวนไชย์,M,1982-01-12,Widowed,ฟรีแลนซ์,483665.69,TH,2024-11-07,True
CUS0007208,4-4828-97087-73-6,จิตตานันท์,เธียรายัน,จิตตานันท์ เธียรายัน,F,1962-12-24,Married,แพทย์,17792.71,TH,2023-09-16,True
CUS0007209,3-2041-79309-56-8,นิภา,ไตรบรรพ,นิภา ไตรบรรพ,F,1972-12-06,Married,พยาบาล,462131.95,TH,2021-01-17,True
CUS0007210,1-5997-29395-90-9,วิรชัย,นรวิทย์โชติกุล,วิรชัย นรวิทย์โชติกุล,M,1996-05-18,Single,เกษตรกร,35143.15,TH,2024-03-24,True
CUS0007211,8-2920-70369-20-6,จิรวิทย์,นามเสวตร,จิรวิทย์ นามเสวตร,M,2003-07-13,Widowed,เกษตรกร,1027491.4,TH,2018-08-31,True
CUS0007212,2-9256-86729-69-9,พีรภัทร์,ธนูปกรณ์,พีรภัทร์ ธนูปกรณ์,F,1959-12-20,Single,พนักงานธนาคาร,1276808.91,TH,2024-09-16,False
CUS0007213,6-2802-31685-42-7,สุปรานี,นาถะเดชะ,สุปรานี นาถะเดชะ,F,1979-11-01,Single,เกษตรกร,172971.47,TH,2023-04-01,True
CUS0007214,5-6589-23729-77-2,บุญทิวา,นิละทัต,บุญทิวา นิละทัต,F,1953-08-11,Widowed,พยาบาล,56501.4,TH,2021-06-12,True
CUS0007215,2-4607-45479-24-0,สินสมุทร,ตันยา,สินสมุทร ตันยา,M,2001-12-28,Divorced,วิศวกร,47681.88,TH,2025-02-22,True
CUS0007216,7-2568-47706-73-7,รักชนก,นุตตาร,รักชนก นุตตาร,F,1984-05-01,Divorced,นักบัญชี,463170.13,TH,2025-12-23,True
CUS0007217,5-9571-85748-90-2,โชคภาดล,ตั้งกุลงาม,โชคภาดล ตั้งกุลงาม,M,1995-04-24,Divorced,เกษียณ,159017.72,TH,2026-01-09,True
CUS0007218,7-9555-93902-95-2,ธนกิตต์,ถะเกิงชศ,ธนกิตต์ ถะเกิงชศ,M,1996-05-07,Married,ข้าราชการ,124620.92,TH,2020-09-02,True
CUS0007219,7-7976-33641-75-3,ปิยบุตร,นาคพันธุ์,ปิยบุตร นาคพันธุ์,M,1963-08-09,Widowed,พนักงานธนาคาร,841628.12,TH,2019-12-02,True
CUS0007220,6-8996-32681-22-2,นิติยา,อุ่นอก,นิติยา อุ่นอก,F,2003-05-29,Single,พยาบาล,67253.99,TH,2020-05-07,True
CUS0007221,8-7378-23931-74-0,เพ็ญพรรษา,ถนอมมนุษย์,เพ็ญพรรษา ถนอมมนุษย์,F,1987-12-18,Widowed,พนักงานธนาคาร,46630.32,TH,2024-11-20,True
CUS0007222,6-2910-42776-77-2,วีระวัฒน์,ถนัดหัตถกรรม,วีระวัฒน์ ถนัดหัตถกรรม,M,1970-04-27,Divorced,วิศวกร,100787.67,TH,2019-11-07,True
CUS0007223,7-3868-74535-39-5,เพ็ญยุภา,ถนัดการยนต์,เพ็ญยุภา ถนัดการยนต์,F,1956-09-05,Widowed,วิศวกร,23451.44,TH,2020-09-12,False
CUS0007224,3-3031-82899-97-1,ชนิศา,อุ่นอก,ชนิศา อุ่นอก,F,1985-06-30,Single,ค้าขาย / เจ้าของกิจการ,27575.9,TH,2025-05-11,True
CUS0007225,1-8972-28085-93-8,เฉลิมพล,ไทนิยม,เฉลิมพล ไทนิยม,M,1950-07-23,Single,วิศวกร,955699.39,TH,2019-06-13,True
CUS0007226,6-6383-33760-79-2,นาทภูวพัฒน์,ไทยสุชาต,นาทภูวพัฒน์ ไทยสุชาต,M,1952-04-11,Married,เกษตรกร,94972.29,TH,2021-01-26,False
CUS0007227,8-8351-98442-31-2,ณัฐพิชา,นาคพันธุ์,ณัฐพิชา นาคพันธุ์,F,1968-06-14,Widowed,วิศวกร,22032.6,TH,2024-07-19,True
CUS0007228,4-8796-63919-84-9,ศิริญา,ธาราธร,ศิริญา ธาราธร,F,1982-07-06,Widowed,ฟรีแลนซ์,29444.43,TH,2019-07-28,True
CUS0007229,3-5409-95747-80-6,ประจิน,นานายน,ประจิน นานายน,F,1997-08-25,Married,ค้าขาย / เจ้าของกิจการ,38646.66,TH,2023-07-12,True
CUS0007230,2-8968-72775-31-9,ศดิศ,พรมอ่อน,ศดิศ พรมอ่อน,M,1950-10-21,Widowed,พนักงานบริษัท,27351.11,TH,2020-03-30,True
CUS0007231,2-7479-16109-71-5,วณัฐดา,งามพิเชษฐ์,วณัฐดา งามพิเชษฐ์,F,1972-08-04,Single,ค้าขาย / เจ้าของกิจการ,1312805.46,TH,2024-05-06,False
CUS0007232,6-2824-74388-94-9,เจษฏาภรณ์,นาคพันธุ์,เจษฏาภรณ์ นาคพันธุ์,M,1978-04-18,Married,ค้าขาย / เจ้าของกิจการ,159223.43,TH,2023-11-21,True
CUS0007233,7-2354-53431-86-6,ธีรลักษณ์,ศรทอง,ธีรลักษณ์ ศรทอง,M,1975-07-20,Single,พยาบาล,45642.61,TH,2022-02-01,True
CUS0007234,2-9695-98347-50-1,ณิชนันท์,นิติสาขา,ณิชนันท์ นิติสาขา,F,1982-08-31,Widowed,นักบัญชี,18706.71,TH,2020-12-29,True
CUS0007235,3-7218-64244-97-8,เฉลิมรัฐ,ปรีชากุลเศรษฐ์,เฉลิมรัฐ ปรีชากุลเศรษฐ์,M,1976-03-05,Single,พนักงานธนาคาร,98201.09,TH,2021-08-24,False
CUS0007236,8-3829-97273-86-2,โสภา,แต้กุล,โสภา แต้กุล,F,1951-05-07,Married,เกษียณ,176035.5,TH,2020-07-30,True
CUS0007237,5-7604-18118-46-7,รังสินี,ธรรมสถิตไพศาล,รังสินี ธรรมสถิตไพศาล,F,2003-08-01,Married,พยาบาล,23432.71,TH,2024-01-13,True
CUS0007238,4-2973-91136-55-6,สุทธิพจน์,ดาตู,สุทธิพจน์ ดาตู,M,1980-03-05,Widowed,พยาบาล,28918.72,TH,2021-05-09,True
CUS0007239,8-5114-59906-95-2,ศศินา,บุนยะตีรณะ,ศศินา บุนยะตีรณะ,F,1952-11-29,Married,ข้าราชการ,27652.33,TH,2024-05-28,False
CUS0007240,6-6621-76655-88-3,จด,ไทยสุชาต,จด ไทยสุชาต,M,2003-12-14,Divorced,ค้าขาย / เจ้าของกิจการ,61909.34,TH,2018-07-14,True
CUS0007241,4-2309-86242-90-5,นิมุ,สาระพันธ์,นิมุ สาระพันธ์,M,1973-04-24,Married,ครู / อาจารย์,103966.01,EN,2024-02-16,True
CUS0007242,8-1186-57343-95-4,เทพณรงค์,นานายน,เทพณรงค์ นานายน,M,2001-12-24,Divorced,ค้าขาย / เจ้าของกิจการ,1217678.34,TH,2022-08-28,True
CUS0007243,3-5259-99115-50-1,รัฐพงษ์,แก้วอยู่,รัฐพงษ์ แก้วอยู่,M,1977-09-24,Married,นักเรียน / นักศึกษา,23920.49,TH,2021-04-05,True
CUS0007244,1-8468-86305-49-1,นัสรุน,น้ำทิพย์,นัสรุน น้ำทิพย์,M,1981-02-01,Widowed,เกษียณ,132114.71,TH,2025-06-05,True
CUS0007245,5-2976-74758-44-2,ราชพฤกษ์,ธรรมเมธา,ราชพฤกษ์ ธรรมเมธา,M,1998-01-27,Single,แพทย์,131411.14,EN,2023-06-04,True
CUS0007246,8-5681-35624-89-7,ประจิน,นาควงษ์,ประจิน นาควงษ์,F,2000-07-19,Divorced,พยาบาล,47360.92,TH,2023-12-29,True
CUS0007247,7-5451-94886-52-8,ดวงจันทร์,ศรีวงค์,ดวงจันทร์ ศรีวงค์,F,1986-03-28,Single,แพทย์,42591.85,TH,2022-03-31,True
CUS0007248,8-1211-87305-29-7,ณิชเชฏฐ์,นิลสลัว,ณิชเชฏฐ์ นิลสลัว,M,1953-12-23,Divorced,ฟรีแลนซ์,15165.84,TH,2024-06-24,True
CUS0007249,6-6677-78656-90-1,พลานุช,นิระหานี,พลานุช นิระหานี,F,1989-04-19,Single,แพทย์,1498122.92,TH,2026-02-25,True
CUS0007250,2-4390-54913-31-9,วุฒิ,ทัศนสุทธิ,วุฒิ ทัศนสุทธิ,M,2001-04-18,Divorced,พนักงานบริษัท,52722.89,EN,2024-06-07,True
CUS0007251,6-1818-54777-38-2,ชัชนันท์,กุมารบุญ,ชัชนันท์ กุมารบุญ,M,1954-08-09,Single,นักเรียน / นักศึกษา,460608.61,TH,2021-09-10,True
CUS0007252,3-6674-41809-28-2,รอกีเย๊าะ,ฉัตรอภิเที่ยงค่ำ,รอกีเย๊าะ ฉัตรอภิเที่ยงค่ำ,F,1954-09-07,Single,นักบัญชี,203140.42,TH,2023-03-26,True
CUS0007253,7-5443-94410-37-1,วรรณนิสา,ถนอมพลกรัง,วรรณนิสา ถนอมพลกรัง,F,1995-12-12,Single,นักเรียน / นักศึกษา,25785.72,TH,2025-08-30,True
CUS0007254,1-8998-63166-30-0,วนาลี,ดวงทับทิม,วนาลี ดวงทับทิม,F,1966-07-27,Divorced,วิศวกร,50807.59,TH,2024-07-12,True
CUS0007255,8-7651-42337-86-2,สุรนัย,ตั้งรบ,สุรนัย ตั้งรบ,M,1991-04-17,Single,พนักงานบริษัท,625155.8,TH,2022-09-02,True
CUS0007256,5-3572-48574-57-1,ทิพย์วารี,เช้าวันดี,ทิพย์วารี เช้าวันดี,F,1973-07-17,Single,ครู / อาจารย์,692811.88,TH,2024-06-10,True
CUS0007257,2-3749-68500-47-9,อชิตะวีร์,ธนประทีป,อชิตะวีร์ ธนประทีป,M,1989-12-13,Widowed,พนักงานธนาคาร,32368.8,TH,2022-08-09,True
CUS0007258,7-8894-98203-24-6,มาซีเตาะ,ซูสารอ,มาซีเตาะ ซูสารอ,F,1954-02-15,Single,พยาบาล,177711.63,TH,2019-01-28,True
CUS0007259,6-5987-16380-59-8,นราวรรณ,นิลวรรณ,นราวรรณ นิลวรรณ,F,2005-07-24,Single,นักบัญชี,160656.59,TH,2022-07-26,True
CUS0007260,8-3978-59487-40-4,รวิวาน,นิลวรรณ,รวิวาน นิลวรรณ,F,1973-02-18,Single,พนักงานบริษัท,62726.28,TH,2022-08-15,True
CUS0007261,5-5597-51684-25-8,ซุกรี,ธูปะวิโรจน์,ซุกรี ธูปะวิโรจน์,M,1951-08-27,Divorced,พยาบาล,618570.74,TH,2018-11-12,True
CUS0007262,8-8977-45881-75-3,ณัฐศักดิ์,นานายน,ณัฐศักดิ์ นานายน,M,1998-10-19,Divorced,แพทย์,1414951.53,TH,2023-09-21,True
CUS0007263,6-6434-22582-65-9,ไพสิฐ,วุฑฒยากร,ไพสิฐ วุฑฒยากร,M,1979-03-12,Single,ฟรีแลนซ์,15708.98,TH,2020-11-07,True
CUS0007264,4-5907-13035-95-9,อธิตยา,ขุนดำ,อธิตยา ขุนดำ,F,1990-05-07,Married,พนักงานธนาคาร,744385.65,TH,2021-07-03,False
CUS0007265,8-1628-69811-87-2,อำไพ,วุฑฒยากร,อำไพ วุฑฒยากร,F,1994-04-18,Married,พนักงานบริษัท,166221.18,TH,2020-05-19,True
CUS0007266,1-7773-12863-52-8,กฤตพร,นากกนก,กฤตพร นากกนก,M,1959-03-10,Married,แพทย์,216531.73,TH,2022-10-05,True
CUS0007267,2-5180-10738-37-9,ศรีสวัสดิ์,ประจันตะเสน,ศรีสวัสดิ์ ประจันตะเสน,M,1968-09-03,Single,วิศวกร,394055.36,TH,2022-11-26,True
CUS0007268,6-7470-30370-46-7,พิมพ์สุตา,เขียวอ่อน,พิมพ์สุตา เขียวอ่อน,F,2003-06-06,Widowed,เกษียณ,37507.64,TH,2019-08-05,True
CUS0007269,6-2411-13627-69-3,พิไลพร,ตั้งกุลงาม,พิไลพร ตั้งกุลงาม,F,2005-09-21,Widowed,ค้าขาย / เจ้าของกิจการ,27176.58,TH,2024-10-28,True
CUS0007270,6-9801-22197-60-3,มนัส,ตวงทอง,มนัส ตวงทอง,M,1962-04-26,Widowed,พยาบาล,46959.08,EN,2022-11-30,True
CUS0007271,7-5841-14144-87-7,รูไกยะฮ์,ตัณสถิตย์,รูไกยะฮ์ ตัณสถิตย์,F,1962-03-04,Widowed,พนักงานบริษัท,165875.6,EN,2019-11-24,True
CUS0007272,4-7197-70965-79-8,พิชญ์สินี,ทีฆะ,พิชญ์สินี ทีฆะ,F,1954-08-18,Divorced,เกษตรกร,625370.26,EN,2021-02-12,True
CUS0007273,8-3348-56097-31-5,ประยุทธ์,นานายน,ประยุทธ์ นานายน,M,1999-01-11,Married,ฟรีแลนซ์,240539.75,TH,2025-04-08,False
CUS0007274,5-8227-52452-87-9,อุดมลักษณ์,พีระเพ็ญกุล,อุดมลักษณ์ พีระเพ็ญกุล,F,1963-07-01,Married,ครู / อาจารย์,47741.69,TH,2020-07-28,True
CUS0007275,5-1714-29599-75-1,สุรการณ์,ติระคมน์,สุรการณ์ ติระคมน์,F,1995-02-20,Widowed,เกษตรกร,98187.37,TH,2022-01-05,True
CUS0007276,5-3823-70300-40-7,ฤทธิ์ชกร,ทันยุค,ฤทธิ์ชกร ทันยุค,M,1959-06-10,Married,พนักงานบริษัท,16351.49,TH,2023-02-03,True
CUS0007277,2-6581-98453-77-1,ฐิติณัฐฐา,ถะเกิงชศ,ฐิติณัฐฐา ถะเกิงชศ,F,1990-07-23,Single,วิศวกร,1243002.74,EN,2018-11-06,False
CUS0007278,5-1078-27911-88-0,นราวรรณ,นากกนก,นราวรรณ นากกนก,F,1960-06-02,Widowed,ฟรีแลนซ์,76591.73,TH,2025-06-12,True
CUS0007279,5-2888-57775-61-1,จรรยพร,ขุนดำ,จรรยพร ขุนดำ,F,1981-05-31,Married,ข้าราชการ,185086.89,TH,2021-04-27,True
CUS0007280,2-2957-48983-64-8,อเนชา,ด้วงโสน,อเนชา ด้วงโสน,F,1995-01-24,Divorced,พนักงานธนาคาร,827287.17,TH,2018-03-12,True
CUS0007281,4-6427-65617-33-9,สมหมาย,ฉิมพาลี,สมหมาย ฉิมพาลี,M,1960-04-28,Married,ข้าราชการ,115750.52,EN,2025-10-10,True
CUS0007282,8-1891-47227-38-4,อัญชิษฐา,ไม้แดง,อัญชิษฐา ไม้แดง,F,1984-09-30,Widowed,นักเรียน / นักศึกษา,1458410.86,TH,2021-03-26,True
CUS0007283,1-8966-61822-25-1,ณัฐธภรณ์,ถนัดเดินข่าว,ณัฐธภรณ์ ถนัดเดินข่าว,F,1959-03-01,Single,ค้าขาย / เจ้าของกิจการ,109491.78,EN,2025-04-23,False
CUS0007284,6-8100-57524-25-2,มนรัตน์,พรมอ่อน,มนรัตน์ พรมอ่อน,F,1980-12-28,Widowed,เกษียณ,17750.28,TH,2018-02-15,True
CUS0007285,3-5512-57952-29-9,ปิยนาฎ,คำลือ,ปิยนาฎ คำลือ,F,1958-05-14,Single,ครู / อาจารย์,485345.94,TH,2019-03-31,True
CUS0007286,6-3818-29329-96-8,อาซือมะ,ดาวกระจาย,อาซือมะ ดาวกระจาย,F,1963-02-27,Widowed,เกษียณ,66794.01,TH,2020-01-27,True
CUS0007287,6-8278-13567-84-1,อัษฏา,ดีตพันธุ์,อัษฏา ดีตพันธุ์,M,1966-06-15,Widowed,เกษตรกร,88408.1,TH,2023-07-30,True
CUS0007288,3-5609-34806-17-3,ธาเอก,ด้วงโสน,ธาเอก ด้วงโสน,M,1990-04-03,Single,เกษียณ,31651.11,TH,2018-11-16,False
CUS0007289,8-8447-56187-32-8,นิติ,เดชคุ้ม,นิติ เดชคุ้ม,M,1982-10-18,Widowed,ค้าขาย / เจ้าของกิจการ,78163.5,TH,2026-02-08,True
CUS0007290,4-8881-36757-81-0,ประยุทธ์,ธรรมนิยม,ประยุทธ์ ธรรมนิยม,M,2005-04-20,Married,แพทย์,977720.82,TH,2023-12-06,True
CUS0007291,5-1736-55954-11-8,อณัฐตา,ปานสุวรรณ,อณัฐตา ปานสุวรรณ,F,1958-05-12,Divorced,นักบัญชี,69818.03,EN,2020-08-05,True
CUS0007292,2-8152-56270-25-5,อัญธิกา,โพธิสัตย์,อัญธิกา โพธิสัตย์,F,1978-05-02,Married,พนักงานธนาคาร,17982.26,TH,2018-07-25,True
CUS0007293,4-8771-88880-29-7,เอกอธิพงษ์,สังข์กรด,เอกอธิพงษ์ สังข์กรด,M,1989-01-01,Married,ค้าขาย / เจ้าของกิจการ,28346.04,TH,2020-06-30,True
CUS0007294,7-8500-41381-96-1,ยอดแมน,นิษประปัญจ์,ยอดแมน นิษประปัญจ์,M,1979-07-17,Single,วิศวกร,52397.32,TH,2021-03-14,True
CUS0007295,2-3013-76694-56-8,นิติ,บุนยะศัพท์,นิติ บุนยะศัพท์,M,1950-10-28,Widowed,แพทย์,112161.76,TH,2025-10-26,True
CUS0007296,4-2370-57813-48-2,ศรายุธ,พงศ์ฉบับนภา,ศรายุธ พงศ์ฉบับนภา,M,1995-11-25,Single,วิศวกร,329273.39,TH,2025-08-25,True
CUS0007297,6-5487-99742-65-9,ศุภาศิล,นาคสุทิน,ศุภาศิล นาคสุทิน,M,2000-03-16,Divorced,พนักงานบริษัท,61488.76,TH,2022-07-18,True
CUS0007298,7-8075-20906-98-8,พชรภรณ์,นามขำ,พชรภรณ์ นามขำ,F,1981-01-31,Widowed,วิศวกร,19858.55,TH,2025-11-17,True
CUS0007299,8-7880-65208-44-8,จิรวิทย์,ศรีธนะเวทย์,จิรวิทย์ ศรีธนะเวทย์,M,1969-06-17,Single,พนักงานบริษัท,75907.73,TH,2019-06-26,True
CUS0007300,1-8923-99902-56-6,ยุภา,ทองประดิฐ,ยุภา ทองประดิฐ,F,1954-05-15,Divorced,เกษตรกร,659620.98,EN,2018-05-07,True
CUS0007301,1-2358-57573-31-2,กุลปรียา,เพียยา,กุลปรียา เพียยา,F,1978-04-19,Single,วิศวกร,198824.03,TH,2021-04-12,True
CUS0007302,2-2880-22084-16-4,ศรินยา,ประจันตะเสน,ศรินยา ประจันตะเสน,F,1984-07-21,Single,นักบัญชี,29519.62,TH,2025-06-29,True
CUS0007303,8-6071-80537-44-3,ถนอมชัย,ถนอมมนุษย์,ถนอมชัย ถนอมมนุษย์,M,1988-04-02,Married,พยาบาล,357418.65,TH,2024-11-22,True
CUS0007304,3-8142-16462-11-9,สันติราษฎร์,งามพิเชษฐ์,สันติราษฎร์ งามพิเชษฐ์,M,1968-10-11,Divorced,ฟรีแลนซ์,70489.04,EN,2019-04-14,True
CUS0007305,2-3487-44516-80-8,กิติชัย,ศรีเผด็จ,กิติชัย ศรีเผด็จ,M,1969-10-31,Widowed,นักเรียน / นักศึกษา,998930.67,TH,2023-04-30,True
CUS0007306,3-1974-36071-64-4,วัลยา,ขุนดำ,วัลยา ขุนดำ,F,1987-02-13,Married,ครู / อาจารย์,54705.05,TH,2018-04-15,True
CUS0007307,1-5956-55612-88-6,สิราพร,อัตตนาถ,สิราพร อัตตนาถ,F,1985-09-27,Single,เกษตรกร,18438.05,TH,2018-12-12,False
CUS0007308,3-8959-94523-71-0,สุรการณ์,ธาราธร,สุรการณ์ ธาราธร,F,1953-01-07,Widowed,พนักงานธนาคาร,1086763.08,TH,2024-02-22,True
CUS0007309,4-2736-91414-53-3,รูไกยะฮ์,บุญญาภิรมย์,รูไกยะฮ์ บุญญาภิรมย์,F,1972-12-08,Divorced,พนักงานธนาคาร,21374.9,TH,2023-11-26,True
CUS0007310,8-4176-27209-48-0,ทิพย์วารี,ดาตู,ทิพย์วารี ดาตู,F,1997-11-10,Divorced,ฟรีแลนซ์,42724.87,TH,2018-10-28,True
CUS0007311,1-2652-94714-64-8,ฐิติกุล,จันอ้น,ฐิติกุล จันอ้น,F,1971-10-24,Divorced,พนักงานบริษัท,32725.15,TH,2023-09-17,True
CUS0007312,7-9468-88195-29-0,อาฮามัด,ถนอมมนุษย์,อาฮามัด ถนอมมนุษย์,M,1998-12-13,Married,พยาบาล,50719.14,TH,2025-04-21,True
CUS0007313,5-4322-72100-26-0,ฐิติณัฐฐา,ศรีตะวัน,ฐิติณัฐฐา ศรีตะวัน,F,1989-01-14,Single,พนักงานธนาคาร,803709.27,TH,2024-08-31,True
CUS0007314,7-9005-68916-87-1,บุญเอก,ศิวะวรเวท,บุญเอก ศิวะวรเวท,M,1966-11-30,Divorced,ข้าราชการ,911062.86,TH,2024-09-08,True
CUS0007315,2-8393-93868-15-6,จิม,ดัตพันธุ์,จิม ดัตพันธุ์,M,1990-04-03,Single,ค้าขาย / เจ้าของกิจการ,40185.31,TH,2025-05-30,True
CUS0007316,7-8266-83745-40-3,มะสูเกียน,ซูสารอ,มะสูเกียน ซูสารอ,M,1982-10-07,Widowed,นักบัญชี,67607.41,TH,2020-07-09,True
CUS0007317,7-2561-55721-90-2,ผดุงชาติ,นิลสลัว,ผดุงชาติ นิลสลัว,M,1956-02-16,Divorced,เกษตรกร,62922.04,TH,2021-06-23,True
CUS0007318,1-3682-51398-49-0,พีรพัฒน์,ทองลาภ,พีรพัฒน์ ทองลาภ,M,1984-11-16,Divorced,วิศวกร,93939.53,TH,2024-04-15,True
CUS0007319,7-9057-16464-53-5,ชิดชนก,แถมธน,ชิดชนก แถมธน,F,1962-07-10,Divorced,ค้าขาย / เจ้าของกิจการ,94174.52,TH,2020-06-13,True
CUS0007320,3-6037-22866-86-4,ปัณณวัชร,ดัตพันธุ์,ปัณณวัชร ดัตพันธุ์,M,1969-05-10,Married,ข้าราชการ,51265.53,TH,2025-10-18,True
CUS0007321,5-2010-88199-92-9,อณาวิน,ทองเนื้อดี,อณาวิน ทองเนื้อดี,M,1979-07-20,Single,ฟรีแลนซ์,564099.6,TH,2019-09-30,True
CUS0007322,4-4263-32491-46-7,อารีย์,ภูภักดี,อารีย์ ภูภักดี,F,1968-02-16,Married,พนักงานบริษัท,519625.98,TH,2023-07-31,True
CUS0007323,6-8223-16577-33-4,ปฐวีกานต์,แท่นทอง,ปฐวีกานต์ แท่นทอง,F,1961-01-06,Married,พนักงานธนาคาร,15555.16,TH,2020-01-29,True
CUS0007324,5-3786-56369-23-6,หรรษา,ทรัพย์ธำรงค์,หรรษา ทรัพย์ธำรงค์,F,2003-04-04,Married,วิศวกร,17965.99,TH,2022-05-30,True
CUS0007325,8-3387-50507-17-0,ณัฐธภรณ์,เจริญรัมย์,ณัฐธภรณ์ เจริญรัมย์,F,1983-06-23,Divorced,เกษียณ,19627.31,TH,2026-03-25,True
CUS0007326,6-2001-21490-10-2,พรพิไล,นักรบ,พรพิไล นักรบ,F,1956-05-30,Married,พนักงานธนาคาร,77353.45,TH,2020-05-09,True
CUS0007327,4-6090-72324-99-7,จักรชัย,ธนูปกรณ์,จักรชัย ธนูปกรณ์,M,1964-02-14,Single,พยาบาล,27694.28,TH,2023-10-02,False
CUS0007328,4-4390-13727-84-0,พันเกล้า,ถาวระวรณ์,พันเกล้า ถาวระวรณ์,F,1965-03-14,Single,พนักงานบริษัท,30170.94,TH,2024-11-24,True
CUS0007329,3-6732-26848-84-9,ภัคศุภางค์,นิยมสำหรวจ,ภัคศุภางค์ นิยมสำหรวจ,F,1968-08-08,Widowed,นักเรียน / นักศึกษา,64996.23,TH,2021-03-14,True
CUS0007330,5-9113-52641-35-5,ธีราทัต,ดาวกระจาย,ธีราทัต ดาวกระจาย,M,1954-05-20,Divorced,ข้าราชการ,18773.66,EN,2019-11-23,True
CUS0007331,5-7123-77311-41-1,วาสุเทพ,พานเกล้า,วาสุเทพ พานเกล้า,M,1961-05-14,Widowed,นักเรียน / นักศึกษา,62776.35,TH,2022-04-09,True
CUS0007332,6-8815-68371-24-2,ศศินา,ถนัดการยนต์,ศศินา ถนัดการยนต์,F,1987-03-20,Single,เกษตรกร,43266.81,TH,2025-10-24,True
CUS0007333,2-3002-84517-45-8,ภูวิช,เตมิยะเดช,ภูวิช เตมิยะเดช,M,1964-12-13,Divorced,ครู / อาจารย์,181505.33,TH,2018-03-03,True
CUS0007334,6-2275-16352-37-9,ยศพงศ์,สังข์กรด,ยศพงศ์ สังข์กรด,M,1998-12-20,Single,นักเรียน / นักศึกษา,32213.83,EN,2020-07-02,False
CUS0007335,7-8685-57703-35-8,อุลัยพร,แก้วอยู่,อุลัยพร แก้วอยู่,F,1964-09-23,Divorced,วิศวกร,1157910.44,TH,2020-03-26,True
CUS0007336,5-8145-24112-36-3,ลัดดา,นานายน,ลัดดา นานายน,F,1979-08-29,Single,ครู / อาจารย์,159687.91,TH,2022-05-02,True
CUS0007337,6-4934-54804-15-8,พัชรพร,ปรีชากุลเศรษฐ์,พัชรพร ปรีชากุลเศรษฐ์,M,1986-09-30,Married,ครู / อาจารย์,1027581.28,TH,2018-08-23,True
CUS0007338,8-5587-71430-72-3,จณิสตา,ติระคมน์,จณิสตา ติระคมน์,F,1956-12-20,Divorced,แพทย์,34079.36,TH,2021-07-30,True
CUS0007339,8-9811-58721-17-1,วันชนก,หอมพิกุล,วันชนก หอมพิกุล,F,1985-02-09,Married,เกษียณ,32374.35,TH,2025-03-16,True
CUS0007340,1-5573-51682-12-4,ภานิณี,ชุมวระ,ภานิณี ชุมวระ,F,1970-08-26,Single,พยาบาล,20903.88,TH,2019-10-30,True
CUS0007341,8-8037-55784-47-1,สัญชาน,อุลหัสสา,สัญชาน อุลหัสสา,M,1995-05-04,Widowed,แพทย์,85739.42,TH,2023-07-08,True
CUS0007342,5-4260-45047-41-1,กิติกานต์,ทองสุกเลิศ,กิติกานต์ ทองสุกเลิศ,F,1977-04-14,Widowed,พนักงานธนาคาร,138896.42,TH,2023-07-13,True
CUS0007343,7-8742-24123-58-4,คมกฤชญ์,หนุนสุข,คมกฤชญ์ หนุนสุข,M,1959-10-06,Divorced,แพทย์,16034.0,TH,2020-08-29,True
CUS0007344,4-2366-43872-16-6,กิติกานต์,ถนอมพล,กิติกานต์ ถนอมพล,F,1984-09-18,Single,นักบัญชี,756297.46,TH,2018-07-06,True
