contact_id,customer_id,channel,value,is_primary,verified
CNT0020278,CUS0008800,Email,amykelly@example.org,False,True
CNT0020279,CUS0008801,Phone,0654103734,True,True
CNT0020280,CUS0008801,Email,nbarrett@example.com,False,True
CNT0020281,CUS0008801,LINE,@xmartin,False,False
CNT0020282,CUS0008802,Phone,0665018519,True,True
CNT0020283,CUS0008802,Email,robertsonricky@example.com,False,True
CNT0020284,CUS0008803,Phone,0933277761,True,True
CNT0020285,CUS0008803,LINE,@rwebb,False,False
CNT0020286,CUS0008804,Phone,0636023870,True,True
CNT0020287,CUS0008804,Email,pfleming@example.net,False,True
CNT0020288,CUS0008805,Phone,0964712623,True,True
CNT0020289,CUS0008805,Email,haley83@example.org,False,True
CNT0020290,CUS0008806,Phone,0933158825,True,True
CNT0020291,CUS0008806,Email,paulnelson@example.net,False,True
CNT0020292,CUS0008806,LINE,@awarren,False,False
CNT0020293,CUS0008807,Phone,0659552190,True,True
CNT0020294,CUS0008807,Email,bturner@example.com,False,True
CNT0020295,CUS0008807,LINE,@andrewcox,False,False
CNT0020296,CUS0008808,Phone,0810731319,True,True
CNT0020297,CUS0008808,Email,ramseyandrew@example.net,False,True
CNT0020298,CUS0008809,Phone,0915658682,True,True
CNT0020299,CUS0008809,LINE,@millermarilyn,False,False
CNT0020300,CUS0008810,Phone,0680523290,True,True
CNT0020301,CUS0008810,Email,hoffmanjohn@example.com,False,True
CNT0020302,CUS0008811,Phone,0931272809,True,True
CNT0020303,CUS0008811,Email,ronaldbailey@example.net,False,False
CNT0020304,CUS0008811,LINE,@qruiz,False,False
CNT0020305,CUS0008812,Phone,0617179661,True,True
CNT0020306,CUS0008812,Email,holly53@example.com,False,True
CNT0020307,CUS0008813,Phone,0898224307,True,True
CNT0020308,CUS0008813,Email,williamskenneth@example.net,False,True
CNT0020309,CUS0008814,Phone,0992770981,True,True
CNT0020310,CUS0008814,LINE,@scottjacobs,False,False
CNT0020311,CUS0008815,Phone,0945882731,True,True
CNT0020312,CUS0008815,Email,patriciathomas@example.com,False,True
CNT0020313,CUS0008816,Phone,0985369729,True,True
CNT0020314,CUS0008816,Email,conniesparks@example.org,False,True
CNT0020315,CUS0008817,Phone,0948211681,True,True
CNT0020316,CUS0008817,Email,yangmichael@example.org,False,True
CNT0020317,CUS0008818,Phone,0835005664,True,True
CNT0020318,CUS0008818,Email,david92@example.com,False,True
CNT0020319,CUS0008818,LINE,@rparker,False,False
CNT0020320,CUS0008819,Phone,0628186530,True,True
CNT0020321,CUS0008819,Email,mark82@example.com,False,True
CNT0020322,CUS0008819,LINE,@garyyoung,False,False
CNT0020323,CUS0008820,Phone,0995841694,True,True
CNT0020324,CUS0008820,LINE,@karen18,False,False
CNT0020325,CUS0008821,Phone,0986973158,True,True
CNT0020326,CUS0008821,Email,danielolsen@example.net,False,False
CNT0020327,CUS0008822,Phone,0934102222,True,True
CNT0020328,CUS0008822,Email,holtjacob@example.com,False,True
CNT0020329,CUS0008823,Phone,0613751333,True,True
CNT0020330,CUS0008823,Email,taylorhines@example.com,False,True
CNT0020331,CUS0008823,LINE,@michael92,False,False
CNT0020332,CUS0008824,Phone,0898068144,True,True
CNT0020333,CUS0008824,Email,michaelpierce@example.org,False,True
CNT0020334,CUS0008824,LINE,@kellymelissa,False,False
CNT0020335,CUS0008825,Phone,0946050315,True,True
CNT0020336,CUS0008825,Email,anna54@example.net,False,True
CNT0020337,CUS0008825,LINE,@johnburke,False,False
CNT0020338,CUS0008826,Phone,0627092982,True,True
CNT0020339,CUS0008826,Email,vmills@example.net,False,True
CNT0020340,CUS0008826,LINE,@jonathanneal,False,False
CNT0020341,CUS0008827,Phone,0676865512,True,True
CNT0020342,CUS0008827,Email,luiswalker@example.net,False,True
CNT0020343,CUS0008828,Phone,0921281097,True,True
CNT0020344,CUS0008829,Phone,0693332308,True,True
CNT0020345,CUS0008829,Email,zhanson@example.net,False,True
CNT0020346,CUS0008830,Phone,0697138364,True,True
CNT0020347,CUS0008830,Email,williamsjonathan@example.com,False,True
CNT0020348,CUS0008831,Phone,0910979651,True,True
CNT0020349,CUS0008831,Email,andrewburgess@example.net,False,True
CNT0020350,CUS0008831,LINE,@lmitchell,False,False
CNT0020351,CUS0008832,Phone,0618965386,True,True
CNT0020352,CUS0008832,Email,arodgers@example.net,False,True
CNT0020353,CUS0008833,Phone,0991542495,True,True
CNT0020354,CUS0008833,Email,lanetyler@example.org,False,True
CNT0020355,CUS0008833,LINE,@tpena,False,False
CNT0020356,CUS0008834,Phone,0869564594,True,True
CNT0020357,CUS0008834,Email,patrickadam@example.org,False,True
CNT0020358,CUS0008835,Phone,0863645134,True,True
CNT0020359,CUS0008835,Email,pmccall@example.org,False,True
CNT0020360,CUS0008835,LINE,@matthewcarroll,False,False
CNT0020361,CUS0008836,Phone,0982889733,True,True
CNT0020362,CUS0008836,Email,xkelly@example.org,False,True
CNT0020363,CUS0008837,Phone,0628934816,True,True
CNT0020364,CUS0008837,Email,colekevin@example.com,False,False
CNT0020365,CUS0008837,LINE,@williamsonseth,False,False
CNT0020366,CUS0008838,Phone,0969563493,True,True
CNT0020367,CUS0008838,LINE,@dnguyen,False,False
CNT0020368,CUS0008839,Phone,0626149108,True,True
CNT0020369,CUS0008839,Email,lmarshall@example.net,False,True
CNT0020370,CUS0008840,Phone,0892823906,True,True
CNT0020371,CUS0008841,Phone,0635799825,True,True
CNT0020372,CUS0008841,Email,agarcia@example.org,False,True
CNT0020373,CUS0008842,Phone,0682979414,True,True
CNT0020374,CUS0008842,Email,paula31@example.net,False,True
CNT0020375,CUS0008842,LINE,@arobertson,False,False
CNT0020376,CUS0008843,Phone,0658571971,True,True
CNT0020377,CUS0008843,Email,khanethan@example.org,False,True
CNT0020378,CUS0008844,Phone,0967893362,True,True
CNT0020379,CUS0008844,Email,amanda43@example.net,False,True
CNT0020380,CUS0008844,LINE,@stephanie08,False,False
CNT0020381,CUS0008845,Phone,0872745385,True,True
CNT0020382,CUS0008846,Phone,0889566417,True,True
CNT0020383,CUS0008846,Email,tchang@example.com,False,True
CNT0020384,CUS0008846,LINE,@hannahwilliams,False,False
CNT0020385,CUS0008847,Phone,0953947404,True,True
CNT0020386,CUS0008848,Phone,0920364941,True,True
CNT0020387,CUS0008848,LINE,@timothy61,False,False
CNT0020388,CUS0008849,Phone,0613771105,True,True
CNT0020389,CUS0008849,Email,alexis72@example.com,False,True
CNT0020390,CUS0008850,Phone,0927750526,True,True
CNT0020391,CUS0008850,Email,kristingrant@example.net,False,True
CNT0020392,CUS0008850,LINE,@stephanie45,False,False
CNT0020393,CUS0008851,Phone,0619457559,True,True
CNT0020394,CUS0008851,Email,brian66@example.com,False,True
CNT0020395,CUS0008851,LINE,@amy15,False,False
CNT0020396,CUS0008852,Phone,0815727009,True,True
CNT0020397,CUS0008852,LINE,@charlesstevens,False,False
CNT0020398,CUS0008853,Phone,0677154018,True,True
CNT0020399,CUS0008853,Email,gwoods@example.net,False,True
CNT0020400,CUS0008853,LINE,@bgilmore,False,False
CNT0020401,CUS0008854,Phone,0871266777,True,True
CNT0020402,CUS0008854,Email,uthomas@example.net,False,True
CNT0020403,CUS0008855,Phone,0899775620,True,True
CNT0020404,CUS0008855,Email,slogan@example.org,False,True
CNT0020405,CUS0008856,Phone,0617260437,True,True
CNT0020406,CUS0008856,LINE,@jacksonbenjamin,False,False
CNT0020407,CUS0008857,Phone,0986566751,True,True
CNT0020408,CUS0008857,LINE,@williamwhite,False,False
CNT0020409,CUS0008858,Phone,0824097107,True,True
CNT0020410,CUS0008858,Email,holderjeffery@example.org,False,True
CNT0020411,CUS0008858,LINE,@richardanderson,False,False
CNT0020412,CUS0008859,Phone,0883280096,True,True
CNT0020413,CUS0008859,Email,jennifer32@example.org,False,True
CNT0020414,CUS0008860,Phone,0661822342,True,True
CNT0020415,CUS0008860,Email,jacobbailey@example.net,False,True
CNT0020416,CUS0008860,LINE,@dalebrown,False,False
CNT0020417,CUS0008861,Phone,0887027213,True,True
CNT0020418,CUS0008861,Email,selena10@example.org,False,True
CNT0020419,CUS0008862,Phone,0978981658,True,True
CNT0020420,CUS0008862,Email,marie37@example.org,False,True
CNT0020421,CUS0008862,LINE,@danasanchez,False,False
CNT0020422,CUS0008863,Phone,0988261406,True,True
CNT0020423,CUS0008863,Email,amy99@example.org,False,True
CNT0020424,CUS0008863,LINE,@ashleymclaughlin,False,False
CNT0020425,CUS0008864,Phone,0996287853,True,True
CNT0020426,CUS0008864,Email,fcohen@example.com,False,True
CNT0020427,CUS0008864,LINE,@hlopez,False,False
CNT0020428,CUS0008865,Phone,0962372786,True,True
CNT0020429,CUS0008865,Email,bmoon@example.com,False,True
CNT0020430,CUS0008865,LINE,@jhughes,False,False
CNT0020431,CUS0008866,Phone,0987907880,True,True
CNT0020432,CUS0008866,Email,spearschristina@example.net,False,False
CNT0020433,CUS0008867,Phone,0915295772,True,True
CNT0020434,CUS0008867,Email,mgreer@example.com,False,True
CNT0020435,CUS0008868,Phone,0857892377,True,True
CNT0020436,CUS0008868,Email,cooperjohn@example.org,False,True
CNT0020437,CUS0008869,Phone,0819869026,True,True
CNT0020438,CUS0008869,Email,madelinechaney@example.net,False,True
CNT0020439,CUS0008869,LINE,@edominguez,False,False
CNT0020440,CUS0008870,Phone,0650619814,True,True
CNT0020441,CUS0008870,Email,marybarton@example.com,False,True
CNT0020442,CUS0008870,LINE,@paulwilson,False,False
CNT0020443,CUS0008871,Phone,0968080977,True,True
CNT0020444,CUS0008871,Email,xavierharris@example.org,False,True
CNT0020445,CUS0008872,Phone,0613703060,True,True
CNT0020446,CUS0008872,Email,robin09@example.net,False,True
CNT0020447,CUS0008873,Phone,0667124048,True,True
CNT0020448,CUS0008873,Email,norma35@example.org,False,True
CNT0020449,CUS0008873,LINE,@richardssamantha,False,False
CNT0020450,CUS0008874,Phone,0875183006,True,True
CNT0020451,CUS0008874,Email,richardjohnson@example.org,False,True
CNT0020452,CUS0008874,LINE,@nancy11,False,False
CNT0020453,CUS0008875,Phone,0846035189,True,True
CNT0020454,CUS0008875,Email,dhendrix@example.org,False,False
CNT0020455,CUS0008875,LINE,@debralogan,False,False
CNT0020456,CUS0008876,Phone,0941170125,True,True
CNT0020457,CUS0008876,Email,drakegary@example.net,False,True
CNT0020458,CUS0008876,LINE,@hilljulie,False,False
CNT0020459,CUS0008877,Phone,0931119929,True,True
CNT0020460,CUS0008877,Email,kylieenglish@example.com,False,True
CNT0020461,CUS0008878,Phone,0823997582,True,True
CNT0020462,CUS0008878,Email,patelmichael@example.org,False,True
CNT0020463,CUS0008878,LINE,@brian29,False,False
CNT0020464,CUS0008879,Phone,0822066134,True,True
CNT0020465,CUS0008879,Email,jill24@example.net,False,False
CNT0020466,CUS0008879,LINE,@williamevans,False,False
CNT0020467,CUS0008880,Phone,0896423384,True,True
CNT0020468,CUS0008881,Phone,0698604498,True,True
CNT0020469,CUS0008881,Email,vsmith@example.com,False,False
CNT0020470,CUS0008882,Phone,0928485498,True,True
CNT0020471,CUS0008882,Email,xwilliams@example.org,False,True
CNT0020472,CUS0008882,LINE,@nichole72,False,False
CNT0020473,CUS0008883,Phone,0896746930,True,True
CNT0020474,CUS0008883,LINE,@dylan59,False,False
CNT0020475,CUS0008884,Phone,0620639081,True,True
CNT0020476,CUS0008884,Email,crystal02@example.com,False,True
CNT0020477,CUS0008884,LINE,@blakekayla,False,False
CNT0020478,CUS0008885,Phone,0641528102,True,True
CNT0020479,CUS0008885,Email,hharris@example.net,False,True
CNT0020480,CUS0008885,LINE,@qrogers,False,False
CNT0020481,CUS0008886,Phone,0961623848,True,True
CNT0020482,CUS0008887,Phone,0612161230,True,True
CNT0020483,CUS0008887,Email,christopherlove@example.com,False,True
CNT0020484,CUS0008888,Phone,0865467884,True,True
CNT0020485,CUS0008888,Email,andrea18@example.com,False,True
CNT0020486,CUS0008889,Phone,0933431725,True,True
CNT0020487,CUS0008889,LINE,@frederickwhitehead,False,False
CNT0020488,CUS0008890,Phone,0683051596,True,True
CNT0020489,CUS0008890,Email,cherylconrad@example.org,False,False
CNT0020490,CUS0008890,LINE,@wobrien,False,False
CNT0020491,CUS0008891,Phone,0844607909,True,True
CNT0020492,CUS0008891,Email,reesetiffany@example.org,False,True
CNT0020493,CUS0008891,LINE,@janice72,False,False
CNT0020494,CUS0008892,Phone,0958614558,True,True
CNT0020495,CUS0008892,Email,martinezdale@example.net,False,True
CNT0020496,CUS0008893,Phone,0642252073,True,True
CNT0020497,CUS0008893,Email,richardsonbrett@example.net,False,True
CNT0020498,CUS0008894,Phone,0669206078,True,True
CNT0020499,CUS0008894,Email,sneal@example.org,False,True
CNT0020500,CUS0008894,LINE,@wshannon,False,False
CNT0020501,CUS0008895,Phone,0899063512,True,True
CNT0020502,CUS0008895,Email,swansonwendy@example.net,False,True
CNT0020503,CUS0008895,LINE,@cmartinez,False,False
CNT0020504,CUS0008896,Phone,0652303260,True,True
CNT0020505,CUS0008896,Email,pwillis@example.org,False,True
CNT0020506,CUS0008896,LINE,@amyfrank,False,False
CNT0020507,CUS0008897,Phone,0661824565,True,True
CNT0020508,CUS0008897,Email,michael40@example.com,False,True
CNT0020509,CUS0008897,LINE,@alexa70,False,False
CNT0020510,CUS0008898,Phone,0999273091,True,True
CNT0020511,CUS0008898,Email,martinjohnny@example.org,False,True
CNT0020512,CUS0008899,Phone,0923874578,True,True
CNT0020513,CUS0008899,Email,rhonda55@example.com,False,True
CNT0020514,CUS0008900,Phone,0617923487,True,True
CNT0020515,CUS0008900,LINE,@ryanshaffer,False,False
CNT0020516,CUS0008901,Phone,0652662908,True,True
CNT0020517,CUS0008901,Email,smithblake@example.com,False,True
CNT0020518,CUS0008902,Phone,0924945773,True,True
CNT0020519,CUS0008902,Email,isabel91@example.net,False,True
CNT0020520,CUS0008903,Phone,0669589871,True,True
CNT0020521,CUS0008903,Email,jamesrichard@example.com,False,True
CNT0020522,CUS0008904,Phone,0860359401,True,True
CNT0020523,CUS0008904,Email,rhonda99@example.com,False,True
CNT0020524,CUS0008904,LINE,@smithamy,False,False
CNT0020525,CUS0008905,Phone,0613968264,True,True
CNT0020526,CUS0008905,Email,amy53@example.net,False,False
CNT0020527,CUS0008905,LINE,@julie04,False,False
CNT0020528,CUS0008906,Phone,0890295242,True,True
CNT0020529,CUS0008906,Email,rebeccasantos@example.org,False,True
CNT0020530,CUS0008907,Phone,0837036116,True,True
CNT0020531,CUS0008907,Email,tiffanycook@example.org,False,True
CNT0020532,CUS0008908,Phone,0662137766,True,True
CNT0020533,CUS0008908,Email,melissa06@example.net,False,True
CNT0020534,CUS0008908,LINE,@steven16,False,False
CNT0020535,CUS0008909,Phone,0620960316,True,True
CNT0020536,CUS0008909,Email,wilsontiffany@example.org,False,True
CNT0020537,CUS0008910,Phone,0995025020,True,True
CNT0020538,CUS0008910,Email,shelleyware@example.net,False,True
CNT0020539,CUS0008910,LINE,@bauerchristopher,False,False
CNT0020540,CUS0008911,Phone,0611671357,True,True
CNT0020541,CUS0008911,Email,kinganthony@example.net,False,True
CNT0020542,CUS0008911,LINE,@yolanda78,False,False
CNT0020543,CUS0008912,Phone,0634234475,True,True
CNT0020544,CUS0008912,Email,deansamantha@example.org,False,True
CNT0020545,CUS0008913,Phone,0847440350,True,True
CNT0020546,CUS0008913,Email,torr@example.com,False,True
CNT0020547,CUS0008913,LINE,@kcarter,False,False
CNT0020548,CUS0008914,Phone,0886205394,True,True
CNT0020549,CUS0008914,Email,ashleymccullough@example.com,False,True
CNT0020550,CUS0008914,LINE,@lisa59,False,False
CNT0020551,CUS0008915,Phone,0811587819,True,True
CNT0020552,CUS0008915,Email,crystaldouglas@example.org,False,False
CNT0020553,CUS0008916,Phone,0682830874,True,True
CNT0020554,CUS0008916,Email,hshannon@example.com,False,True
CNT0020555,CUS0008916,LINE,@hmartin,False,False
CNT0020556,CUS0008917,Phone,0655742759,True,True
CNT0020557,CUS0008917,Email,dgreen@example.org,False,True
CNT0020558,CUS0008918,Phone,0879197626,True,True
CNT0020559,CUS0008918,Email,mcclainheather@example.org,False,True
CNT0020560,CUS0008918,LINE,@lisa21,False,False
CNT0020561,CUS0008919,Phone,0859812079,True,True
CNT0020562,CUS0008920,Phone,0827304726,True,True
CNT0020563,CUS0008920,Email,alexander80@example.net,False,True
CNT0020564,CUS0008921,Phone,0816501928,True,True
CNT0020565,CUS0008921,Email,alexanderlewis@example.org,False,True
CNT0020566,CUS0008921,LINE,@eddieschwartz,False,False
CNT0020567,CUS0008922,Phone,0690829565,True,True
CNT0020568,CUS0008923,Phone,0920382956,True,True
CNT0020569,CUS0008923,Email,victoriamoore@example.com,False,True
CNT0020570,CUS0008923,LINE,@mariohernandez,False,False
CNT0020571,CUS0008924,Phone,0845398584,True,True
CNT0020572,CUS0008924,Email,melissastrickland@example.net,False,False
CNT0020573,CUS0008925,Phone,0849037041,True,True
CNT0020574,CUS0008925,Email,breanna86@example.net,False,True
CNT0020575,CUS0008925,LINE,@stephensolis,False,False
CNT0020576,CUS0008926,Phone,0834163815,True,True
CNT0020577,CUS0008926,Email,montgomeryian@example.com,False,True
CNT0020578,CUS0008927,Phone,0933805368,True,True
CNT0020579,CUS0008927,Email,tayloredward@example.com,False,True
CNT0020580,CUS0008927,LINE,@gsanchez,False,False
CNT0020581,CUS0008928,Phone,0913377547,True,True
CNT0020582,CUS0008928,Email,jennifer91@example.org,False,True
CNT0020583,CUS0008928,LINE,@christina76,False,False
CNT0020584,CUS0008929,Phone,0893778564,True,True
CNT0020585,CUS0008929,Email,jacobsavage@example.net,False,True
CNT0020586,CUS0008930,Phone,0862027763,True,True
CNT0020587,CUS0008930,LINE,@ginaashley,False,False
CNT0020588,CUS0008931,Phone,0855796334,True,True
CNT0020589,CUS0008931,Email,watersemily@example.com,False,True
CNT0020590,CUS0008931,LINE,@jeffreygriffin,False,False
CNT0020591,CUS0008932,Phone,0917297820,True,True
CNT0020592,CUS0008932,Email,william27@example.net,False,False
CNT0020593,CUS0008933,Phone,0642635330,True,True
CNT0020594,CUS0008933,Email,ysimpson@example.net,False,True
CNT0020595,CUS0008933,LINE,@arthur88,False,False
CNT0020596,CUS0008934,Phone,0961807588,True,True
CNT0020597,CUS0008935,Phone,0628248372,True,True
CNT0020598,CUS0008935,LINE,@moranmichael,False,False
CNT0020599,CUS0008936,Phone,0969278697,True,True
CNT0020600,CUS0008936,Email,harveyjoseph@example.net,False,True
CNT0020601,CUS0008937,Phone,0940870208,True,True
CNT0020602,CUS0008937,Email,tanyawise@example.com,False,False
CNT0020603,CUS0008938,Phone,0879675160,True,True
CNT0020604,CUS0008938,Email,fdalton@example.org,False,True
CNT0020605,CUS0008938,LINE,@kennedychristine,False,False
CNT0020606,CUS0008939,Phone,0626258018,True,True
CNT0020607,CUS0008939,Email,dudleyashley@example.com,False,True
CNT0020608,CUS0008940,Phone,0684322948,True,True
CNT0020609,CUS0008940,LINE,@sharonbrewer,False,False
CNT0020610,CUS0008941,Phone,0963557756,True,True
CNT0020611,CUS0008941,Email,justin22@example.com,False,True
CNT0020612,CUS0008941,LINE,@amymeyers,False,False
CNT0020613,CUS0008942,Phone,0996170112,True,True
CNT0020614,CUS0008942,LINE,@stevenhutchinson,False,False
CNT0020615,CUS0008943,Phone,0693200455,True,True
CNT0020616,CUS0008943,Email,zmunoz@example.net,False,True
CNT0020617,CUS0008943,LINE,@qsanders,False,False
CNT0020618,CUS0008944,Phone,0869255015,True,True
CNT0020619,CUS0008945,Phone,0986063615,True,True
CNT0020620,CUS0008945,Email,steven45@example.com,False,True
CNT0020621,CUS0008945,LINE,@batesvictoria,False,False
CNT0020622,CUS0008946,Phone,0878633078,True,True
CNT0020623,CUS0008946,Email,reginathompson@example.net,False,True
CNT0020624,CUS0008946,LINE,@michael75,False,False
CNT0020625,CUS0008947,Phone,0818379569,True,True
CNT0020626,CUS0008947,Email,johnsonryan@example.org,False,True
CNT0020627,CUS0008948,Phone,0923057807,True,True
CNT0020628,CUS0008948,Email,michellejimenez@example.org,False,False
CNT0020629,CUS0008948,LINE,@starkmichelle,False,False
CNT0020630,CUS0008949,Phone,0929939557,True,True
CNT0020631,CUS0008949,Email,glee@example.net,False,True
CNT0020632,CUS0008949,LINE,@spena,False,False
CNT0020633,CUS0008950,Phone,0823130321,True,True
CNT0020634,CUS0008950,LINE,@heather41,False,False
CNT0020635,CUS0008951,Phone,0667234679,True,True
CNT0020636,CUS0008951,Email,jhoward@example.org,False,True
CNT0020637,CUS0008952,Phone,0962565397,True,True
CNT0020638,CUS0008952,Email,omar40@example.com,False,True
CNT0020639,CUS0008953,Phone,0847521812,True,True
CNT0020640,CUS0008953,Email,wilsonmichelle@example.org,False,True
CNT0020641,CUS0008953,LINE,@johnny78,False,False
CNT0020642,CUS0008954,Phone,0938622398,True,True
CNT0020643,CUS0008954,Email,lisaallen@example.org,False,False
CNT0020644,CUS0008955,Phone,0932190761,True,True
CNT0020645,CUS0008955,Email,xmiller@example.org,False,True
CNT0020646,CUS0008955,LINE,@hoffmancory,False,False
CNT0020647,CUS0008956,Phone,0968137364,True,True
CNT0020648,CUS0008956,Email,hdudley@example.org,False,True
CNT0020649,CUS0008956,LINE,@shermanmarilyn,False,False
CNT0020650,CUS0008957,Phone,0697928110,True,True
CNT0020651,CUS0008957,Email,awest@example.com,False,True
CNT0020652,CUS0008958,Phone,0919881723,True,True
CNT0020653,CUS0008958,Email,ashley42@example.com,False,True
CNT0020654,CUS0008959,Phone,0699791432,True,True
CNT0020655,CUS0008959,Email,dana15@example.net,False,True
CNT0020656,CUS0008959,LINE,@wsmith,False,False
CNT0020657,CUS0008960,Phone,0937006855,True,True
CNT0020658,CUS0008960,Email,wwilliams@example.net,False,True
CNT0020659,CUS0008960,LINE,@shaffertraci,False,False
CNT0020660,CUS0008961,Phone,0836857955,True,True
CNT0020661,CUS0008961,Email,robinspencer@example.net,False,True
CNT0020662,CUS0008961,LINE,@curtislisa,False,False
CNT0020663,CUS0008962,Phone,0623318899,True,True
CNT0020664,CUS0008962,Email,carrie34@example.net,False,False
CNT0020665,CUS0008962,LINE,@cherylsmith,False,False
CNT0020666,CUS0008963,Phone,0977094302,True,True
CNT0020667,CUS0008963,Email,tgarrett@example.org,False,False
CNT0020668,CUS0008964,Phone,0922627963,True,True
CNT0020669,CUS0008964,Email,michael14@example.com,False,True
CNT0020670,CUS0008964,LINE,@proctorlouis,False,False
CNT0020671,CUS0008965,Phone,0870191173,True,True
CNT0020672,CUS0008965,Email,toneal@example.net,False,True
CNT0020673,CUS0008966,Phone,0672051046,True,True
CNT0020674,CUS0008966,LINE,@walkerjudy,False,False
CNT0020675,CUS0008967,Phone,0652413035,True,True
CNT0020676,CUS0008967,Email,edwardserin@example.org,False,True
CNT0020677,CUS0008968,Phone,0965637880,True,True
CNT0020678,CUS0008969,Phone,0867691563,True,True
CNT0020679,CUS0008969,Email,lewisjoshua@example.net,False,True
CNT0020680,CUS0008969,LINE,@wreyes,False,False
CNT0020681,CUS0008970,Phone,0939146415,True,True
CNT0020682,CUS0008971,Phone,0930235909,True,True
CNT0020683,CUS0008971,Email,dlewis@example.org,False,False
CNT0020684,CUS0008972,Phone,0689402129,True,True
CNT0020685,CUS0008972,Email,scottadkins@example.org,False,True
CNT0020686,CUS0008973,Phone,0869640685,True,True
CNT0020687,CUS0008973,Email,roblesstephanie@example.org,False,True
CNT0020688,CUS0008973,LINE,@lwang,False,False
CNT0020689,CUS0008974,Phone,0882633610,True,True
CNT0020690,CUS0008974,Email,josephwilson@example.net,False,True
CNT0020691,CUS0008975,Phone,0989817484,True,True
CNT0020692,CUS0008975,Email,william62@example.org,False,True
CNT0020693,CUS0008976,Phone,0865594582,True,True
CNT0020694,CUS0008976,Email,regina03@example.net,False,True
CNT0020695,CUS0008976,LINE,@gomezdrew,False,False
CNT0020696,CUS0008977,Phone,0616702649,True,True
CNT0020697,CUS0008977,Email,wnelson@example.com,False,True
CNT0020698,CUS0008977,LINE,@davidoconnell,False,False
CNT0020699,CUS0008978,Phone,0884860252,True,True
CNT0020700,CUS0008978,Email,pboyd@example.org,False,True
CNT0020701,CUS0008979,Phone,0692589574,True,True
CNT0020702,CUS0008979,Email,pbell@example.org,False,True
CNT0020703,CUS0008980,Phone,0642166861,True,True
CNT0020704,CUS0008980,Email,anthony88@example.com,False,True
CNT0020705,CUS0008981,Phone,0853696436,True,True
CNT0020706,CUS0008981,Email,avelazquez@example.net,False,True
CNT0020707,CUS0008981,LINE,@benjaminbenjamin,False,False
CNT0020708,CUS0008982,Phone,0848486514,True,True
CNT0020709,CUS0008982,Email,nskinner@example.org,False,False
CNT0020710,CUS0008983,Phone,0883017851,True,True
CNT0020711,CUS0008983,LINE,@smithjohn,False,False
CNT0020712,CUS0008984,Phone,0949326482,True,True
CNT0020713,CUS0008984,Email,lisawarner@example.net,False,True
CNT0020714,CUS0008985,Phone,0995055485,True,True
CNT0020715,CUS0008985,LINE,@lawrence41,False,False
CNT0020716,CUS0008986,Phone,0973088317,True,True
CNT0020717,CUS0008986,Email,yvillanueva@example.net,False,True
CNT0020718,CUS0008987,Phone,0679982454,True,True
CNT0020719,CUS0008987,Email,frederick55@example.com,False,True
CNT0020720,CUS0008988,Phone,0873277988,True,True
CNT0020721,CUS0008988,LINE,@tony96,False,False
CNT0020722,CUS0008989,Phone,0850138577,True,True
CNT0020723,CUS0008989,Email,bmoore@example.com,False,True
CNT0020724,CUS0008990,Phone,0997798071,True,True
CNT0020725,CUS0008990,Email,sara77@example.org,False,True
CNT0020726,CUS0008990,LINE,@joseph44,False,False
CNT0020727,CUS0008991,Phone,0698830898,True,True
CNT0020728,CUS0008991,Email,dixoncharles@example.org,False,False
CNT0020729,CUS0008992,Phone,0815073537,True,True
CNT0020730,CUS0008992,LINE,@burtonroberto,False,False
CNT0020731,CUS0008993,Phone,0611135639,True,True
CNT0020732,CUS0008993,Email,dmartinez@example.net,False,True
CNT0020733,CUS0008993,LINE,@martinezemily,False,False
CNT0020734,CUS0008994,Phone,0947096788,True,True
CNT0020735,CUS0008994,Email,bowersvincent@example.com,False,True
CNT0020736,CUS0008994,LINE,@eric45,False,False
CNT0020737,CUS0008995,Phone,0823339433,True,True
CNT0020738,CUS0008996,Phone,0872657719,True,True
CNT0020739,CUS0008996,Email,malonecody@example.org,False,True
CNT0020740,CUS0008996,LINE,@kimberlythomas,False,False
CNT0020741,CUS0008997,Phone,0657993156,True,True
CNT0020742,CUS0008997,Email,krivers@example.net,False,True
CNT0020743,CUS0008997,LINE,@fgeorge,False,False
CNT0020744,CUS0008998,Phone,0687670379,True,True
CNT0020745,CUS0008998,Email,rebekahhenderson@example.net,False,True
CNT0020746,CUS0008999,Phone,0665087061,True,True
CNT0020747,CUS0008999,Email,eferguson@example.net,False,False
CNT0020748,CUS0008999,LINE,@urobertson,False,False
CNT0020749,CUS0009000,Phone,0849140857,True,True
CNT0020750,CUS0009000,Email,james13@example.org,False,True
CNT0020751,CUS0009001,Phone,0859170332,True,True
CNT0020752,CUS0009002,Phone,0950956218,True,True
CNT0020753,CUS0009002,Email,katelyn71@example.org,False,True
CNT0020754,CUS0009002,LINE,@rossjulia,False,False
CNT0020755,CUS0009003,Phone,0648325327,True,True
CNT0020756,CUS0009003,Email,anna63@example.net,False,True
CNT0020757,CUS0009003,LINE,@dunnjoel,False,False
CNT0020758,CUS0009004,Phone,0931182183,True,True
CNT0020759,CUS0009004,Email,icruz@example.org,False,True
CNT0020760,CUS0009005,Phone,0681866317,True,True
CNT0020761,CUS0009005,LINE,@chancatherine,False,False
CNT0020762,CUS0009006,Phone,0927466519,True,True
CNT0020763,CUS0009006,Email,randallbrian@example.org,False,True
CNT0020764,CUS0009007,Phone,0976667815,True,True
