lead_id,lead_source,customer_id,lead_full_name,phone,email,interested_product_id,owner_employee_id,status,created_at,score
LED005539,Branch Walk-in,CUS0000889,,0847046431,willielarson@example.net,PRD-SAV02,EMP00422,Disqualified,2025-12-05T06:52:00,93
LED005540,Campaign,,อัญชัญ ไชยภา,0649150533,virginiawood@example.org,PRD-SAL01,EMP00326,Disqualified,2025-12-21T17:10:00,60
LED005541,Campaign,CUS0002717,,0996576896,westcalvin@example.net,PRD-CC02,EMP00048,Converted,2026-02-18T19:23:00,31
LED005542,Cold Call,CUS0001346,,0915701747,michellemelton@example.net,PRD-DC01,EMP00116,Disqualified,2025-03-07T01:39:00,96
LED005543,Referral,CUS0007245,,0693545785,jessicapaul@example.org,PRD-LN02,EMP00328,New,2025-07-09T04:04:00,51
LED005544,Referral,,สรรเพชญ์ แนวพญา,0853275465,enorris@example.com,PRD-IN01,EMP00045,Converted,2026-03-25T22:51:00,27
LED005545,Referral,,ณปภัช ไทยสุชาต,0925491545,lutzshannon@example.com,PRD-DC02,EMP00393,Qualified,2025-07-06T13:14:00,84
LED005546,Referral,,หฤทัย เตชะกำพุ,0817248039,brandon89@example.net,PRD-CC04,EMP00063,New,2025-10-03T02:50:00,38
LED005547,Web Form,CUS0007392,,0658897710,courtney57@example.org,PRD-FD02,EMP00088,Qualified,2026-01-02T04:32:00,47
LED005548,Web Form,CUS0001708,,0865485766,peter80@example.net,PRD-SAV01,EMP00052,New,2025-03-07T04:42:00,46
LED005549,Branch Walk-in,CUS0001069,,0978481477,jason69@example.net,PRD-CC02,EMP00437,Qualified,2025-04-14T20:48:00,6
LED005550,Campaign,,เฉลิมรัฐ นาถะพินธุ,0941212188,martinmegan@example.org,PRD-WL02,EMP00102,New,2025-03-01T07:27:00,47
LED005551,Web Form,CUS0008191,,0670658677,zoejenkins@example.net,PRD-IN01,EMP00183,Qualified,2025-03-05T04:51:00,26
LED005552,Partner,CUS0002104,,0882572792,carlsonangelica@example.com,PRD-WL02,EMP00221,Converted,2025-07-24T18:40:00,100
LED005553,Campaign,CUS0005727,,0979098280,matthew25@example.com,PRD-LN02,EMP00177,Disqualified,2026-03-25T12:10:00,50
LED005554,Web Form,CUS0004250,,0846807285,ballardjames@example.org,PRD-SAL01,EMP00153,New,2025-11-27T17:10:00,50
LED005555,Referral,CUS0003294,,0992087310,ijoseph@example.com,PRD-DC02,EMP00251,Qualified,2025-06-17T06:58:00,21
LED005556,Partner,CUS0000888,,0653644536,scott07@example.net,PRD-SAL01,EMP00171,Contacted,2025-09-29T21:02:00,78
LED005557,Web Form,CUS0002113,,0937188885,ctaylor@example.org,PRD-DC02,EMP00327,Converted,2025-10-27T18:06:00,56
LED005558,Partner,,ปริญญา อัตตนาถ,0832036377,jessicacollins@example.com,PRD-WL02,EMP00424,Converted,2025-07-17T23:28:00,33
LED005559,Branch Walk-in,CUS0005912,,0826138770,jakerichards@example.org,PRD-CUR01,EMP00454,Disqualified,2025-06-02T11:40:00,37
LED005560,Cold Call,CUS0006490,,0983593846,youngbrady@example.org,PRD-CC03,EMP00045,Contacted,2025-12-14T03:26:00,57
LED005561,Cold Call,,มนรัตน์ ตรีครุธพันธุ์,0850122122,svargas@example.com,PRD-CC04,EMP00232,Disqualified,2026-02-02T15:32:00,10
LED005562,Cold Call,,เยาวรัตน์ ถนอมกุลบุตร,0947853047,sullivanaaron@example.org,PRD-FD02,EMP00436,New,2025-05-28T01:43:00,12
LED005563,Web Form,CUS0008210,,0885769061,sberg@example.org,PRD-LN02,EMP00408,Qualified,2026-01-07T17:48:00,1
LED005564,Referral,,จิตตานันท์ ถนัดรบ,0688871569,stephenmoore@example.net,PRD-DG02,EMP00339,Qualified,2026-01-08T02:07:00,2
LED005565,Campaign,CUS0002918,,0869322386,barkerjennifer@example.com,PRD-IN01,EMP00058,Converted,2025-10-17T09:51:00,11
LED005566,Web Form,,พัชรีนิษฐ์ ทองลาภ,0849454909,daltoncourtney@example.net,PRD-DG01,EMP00031,Qualified,2025-08-08T14:14:00,70
LED005567,Referral,CUS0000216,,0681155197,melissaperez@example.org,PRD-DG02,EMP00330,Qualified,2025-09-27T00:54:00,84
LED005568,Campaign,,สุพัตรา เธียรายัน,0614276380,hmarks@example.com,PRD-DC02,EMP00049,Disqualified,2025-03-05T11:43:00,80
LED005569,Branch Walk-in,CUS0007720,,0842424759,shawn53@example.net,PRD-SAV01,EMP00451,New,2025-04-22T17:46:00,84
LED005570,Campaign,,สุธินันท์ ทองสุกเลิศ,0648516968,steinbradley@example.net,PRD-WL02,EMP00419,Converted,2026-01-23T20:06:00,64
LED005571,Cold Call,CUS0009974,,0981397538,ucastro@example.net,PRD-LN03,EMP00143,New,2025-03-28T07:13:00,85
LED005572,Cold Call,CUS0003613,,0956231301,gjohnson@example.com,PRD-FD02,EMP00317,New,2025-07-10T13:20:00,20
LED005573,Web Form,CUS0003718,,0682922713,amberreed@example.org,PRD-WL04,EMP00463,Converted,2025-10-02T20:58:00,74
LED005574,Partner,CUS0002066,,0975938224,melissamathis@example.org,PRD-LN02,EMP00390,New,2026-02-13T13:13:00,62
LED005575,Partner,,มะลีวัลย์ ทองลาภ,0817542764,mjohns@example.org,PRD-FD03,EMP00315,Disqualified,2025-11-25T23:09:00,60
LED005576,Partner,CUS0007417,,0918106524,carlos82@example.org,PRD-DC01,EMP00475,New,2025-06-02T13:41:00,84
LED005577,Referral,,จรรยพร บุณยะภาชน์,0997319400,obarnes@example.net,PRD-WL02,EMP00219,Qualified,2025-12-26T20:25:00,9
LED005578,Campaign,,บุญพา ศรีตะวัน,0672304844,cynthia12@example.com,PRD-CC03,EMP00190,Contacted,2025-05-28T06:24:00,59
LED005579,Cold Call,CUS0006914,,0616465360,howellmarcus@example.net,PRD-CC01,EMP00488,Contacted,2026-01-16T04:46:00,4
LED005580,Partner,CUS0005749,,0636952862,rwatson@example.org,PRD-FD02,EMP00113,Converted,2025-05-23T04:17:00,43
LED005581,Cold Call,,ธราวิทญ์ ธรรมทินนา,0636666065,jeffrey08@example.org,PRD-DC01,EMP00217,Converted,2025-10-08T13:14:00,2
LED005582,Cold Call,,ญาณพันธุ์ จ้อยนุแสง,0832422087,nathan19@example.org,PRD-LN04,EMP00171,Converted,2025-12-30T10:48:00,13
LED005583,Cold Call,CUS0002259,,0970482833,mandrade@example.net,PRD-FD03,EMP00252,Qualified,2025-07-13T10:35:00,53
LED005584,Campaign,CUS0007521,,0840253455,reedclayton@example.com,PRD-LN01,EMP00147,Disqualified,2025-05-04T12:00:00,60
LED005585,Campaign,,หลี แถมธน,0914866742,vgiles@example.com,PRD-IN02,EMP00411,Converted,2025-04-10T15:06:00,58
LED005586,Campaign,,วิสาร ขุนดำ,0937068514,steven64@example.net,PRD-WL03,EMP00223,Disqualified,2026-03-06T17:13:00,34
LED005587,Branch Walk-in,CUS0005806,,0689017520,huynhmichael@example.org,PRD-DC02,EMP00075,Contacted,2025-12-02T08:21:00,83
LED005588,Referral,,ทับทิม แจ้งสว่าง,0843245142,leahvargas@example.com,PRD-DG02,EMP00049,Converted,2025-11-02T14:40:00,47
LED005589,Campaign,,จันทภา ตัณสถิตย์,0689249241,williamsonkathleen@example.net,PRD-FD03,EMP00219,Qualified,2025-04-21T08:07:00,94
LED005590,Campaign,,ซุกรี นฤทุกข์,0680449517,whitevalerie@example.com,PRD-WL02,EMP00163,Contacted,2025-07-04T21:54:00,99
LED005591,Referral,CUS0002174,,0960425257,icalhoun@example.com,PRD-IN01,EMP00158,New,2026-03-09T20:31:00,17
LED005592,Partner,CUS0009734,,0655412130,courtneylozano@example.net,PRD-DC02,EMP00401,Contacted,2026-04-05T18:51:00,34
LED005593,Branch Walk-in,,วรรณาต ทรัพย์ธำรงค์,0861474385,robertmora@example.com,PRD-FD03,EMP00303,Contacted,2025-05-27T15:42:00,4
LED005594,Referral,,ซูไรดา นาคสุทิน,0852144163,ydavid@example.net,PRD-WL03,EMP00188,Disqualified,2025-06-28T08:24:00,44
LED005595,Campaign,CUS0005355,,0854277533,vaughnsarah@example.com,PRD-DG02,EMP00437,Contacted,2025-02-06T20:00:00,36
LED005596,Campaign,,ศจีกาญจน์ อุลหัสสา,0613809762,hbradshaw@example.com,PRD-FD03,EMP00060,Qualified,2025-04-17T08:08:00,45
LED005597,Branch Walk-in,,ณิชาภัทร ธรรมฤดี,0895459385,zking@example.com,PRD-CC03,EMP00402,Contacted,2025-09-28T10:03:00,54
LED005598,Branch Walk-in,CUS0000810,,0955767722,maria71@example.com,PRD-WL03,EMP00498,Contacted,2025-02-08T21:19:00,40
LED005599,Branch Walk-in,CUS0001708,,0969056926,uvincent@example.org,PRD-CC03,EMP00053,Converted,2026-01-14T14:55:00,75
LED005600,Partner,,สุธาวี อัตตนาถ,0987713414,ybradley@example.net,PRD-WL01,EMP00339,New,2026-04-27T03:26:00,16
LED005601,Referral,,บุญพา ถิรสวัสดิ์,0650575571,brenda04@example.org,PRD-CC02,EMP00183,New,2025-05-10T01:52:00,100
LED005602,Cold Call,,สุรธัช เณรานุสนธิ์,0649063762,christy76@example.com,PRD-FD01,EMP00250,Qualified,2025-02-13T20:55:00,67
LED005603,Web Form,CUS0006990,,0631333505,gracejackson@example.net,PRD-CUR01,EMP00210,New,2026-04-07T19:50:00,79
LED005604,Branch Walk-in,,ประวี แต้กุล,0631487334,rachel51@example.org,PRD-LN03,EMP00038,New,2025-07-12T05:26:00,2
LED005605,Campaign,CUS0009665,,0682600504,tiffany45@example.com,PRD-FD03,EMP00210,Converted,2025-02-11T18:02:00,1
LED005606,Partner,CUS0004348,,0666396525,jasonjohnson@example.org,PRD-WL03,EMP00242,Disqualified,2025-05-30T14:03:00,5
LED005607,Partner,CUS0008141,,0961010572,kaylee73@example.org,PRD-SAV01,EMP00426,Contacted,2026-04-11T04:08:00,4
LED005608,Campaign,CUS0002783,,0815762936,randypetersen@example.com,PRD-CC01,EMP00310,New,2026-03-21T16:40:00,93
LED005609,Branch Walk-in,CUS0005574,,0645191013,timlee@example.com,PRD-FD03,EMP00123,New,2026-01-02T15:27:00,11
LED005610,Campaign,,อชิตะวีร์ ถนัดรบ,0910917937,tonyjohnson@example.com,PRD-DG02,EMP00243,Contacted,2026-01-28T03:22:00,14
LED005611,Branch Walk-in,,เกริกพล อุลหัสสา,0625934360,asteele@example.org,PRD-SAL01,EMP00269,New,2025-07-12T09:22:00,48
LED005612,Partner,,ศุภาศิล บุนยะตีรณะ,0992494744,ericwilliams@example.com,PRD-LN01,EMP00246,New,2026-04-20T11:02:00,73
LED005613,Branch Walk-in,CUS0009885,,0841065868,lisawells@example.org,PRD-WL04,EMP00264,Qualified,2025-11-01T12:16:00,3
LED005614,Cold Call,,ประไพพักตร์ ถนัดพิมพการ,0832842607,williamsmark@example.org,PRD-SAV01,EMP00296,Qualified,2025-10-04T10:21:00,54
LED005615,Referral,,โกมล ทองสีไพล,0880786777,johnsonhannah@example.org,PRD-IN02,EMP00409,New,2025-05-27T15:35:00,96
LED005616,Referral,CUS0009252,,0648884190,villajustin@example.org,PRD-FD02,EMP00297,Qualified,2025-05-07T19:46:00,52
LED005617,Campaign,CUS0008900,,0952507688,megan86@example.net,PRD-CC03,EMP00299,Contacted,2025-01-26T07:15:00,61
LED005618,Branch Walk-in,CUS0006076,,0827137249,troy91@example.org,PRD-CC03,EMP00392,Converted,2025-04-16T14:38:00,46
LED005619,Branch Walk-in,CUS0006928,,0984460115,csawyer@example.org,PRD-CC02,EMP00110,Qualified,2026-03-14T22:35:00,65
LED005620,Campaign,CUS0004957,,0875188859,npatel@example.com,PRD-WL03,EMP00484,Contacted,2025-02-08T12:22:00,98
LED005621,Web Form,,อับดุลเลาะห์ งามพิเชษฐ์,0691938494,dwaynemaxwell@example.net,PRD-CC01,EMP00224,Disqualified,2026-04-07T23:01:00,77
LED005622,Referral,,พีระพงศ์พันธ์ ตัณสถิตย์,0921663580,justin29@example.com,PRD-LN04,EMP00438,Disqualified,2025-05-04T05:39:00,63
LED005623,Campaign,CUS0006876,,0971912263,harrisondeanna@example.net,PRD-DC01,EMP00263,Converted,2025-08-15T02:12:00,79
LED005624,Cold Call,,มะสูเกียน ศรีอุ่น,0994550337,michael81@example.net,PRD-IN01,EMP00354,Converted,2025-06-27T21:28:00,53
LED005625,Branch Walk-in,,กันตวรรณ ตันเผ่า,0967502014,ele@example.net,PRD-SAL01,EMP00357,Converted,2025-07-29T05:02:00,53
LED005626,Partner,CUS0000538,,0832232845,brooke84@example.com,PRD-LN01,EMP00292,Contacted,2025-09-02T12:23:00,72
LED005627,Partner,,มะลีวัลย์ ธูปหอม,0828582558,terryheidi@example.net,PRD-LN01,EMP00462,Contacted,2026-02-21T14:51:00,72
LED005628,Branch Walk-in,,มะลีวัลย์ สุวรรณหงษ์,0887828287,ashleyanthony@example.net,PRD-LN04,EMP00490,Qualified,2025-01-02T19:13:00,65
LED005629,Referral,CUS0004976,,0921810165,tjones@example.org,PRD-DG01,EMP00413,New,2025-03-24T05:33:00,12
LED005630,Cold Call,CUS0006073,,0811424945,leesamantha@example.net,PRD-WL02,EMP00307,Contacted,2026-01-30T21:22:00,42
LED005631,Referral,,สันชัย เตมิยะเดช,0672734592,matthew37@example.com,PRD-WL04,EMP00490,Disqualified,2025-11-23T03:43:00,38
LED005632,Web Form,,พิพิธธน เนื่องนนท์,0677873051,dwebb@example.com,PRD-IN02,EMP00390,Converted,2025-10-31T11:50:00,61
LED005633,Campaign,CUS0009787,,0612099994,abeck@example.net,PRD-CUR01,EMP00220,Disqualified,2025-10-16T00:00:00,64
LED005634,Cold Call,CUS0009454,,0835335082,xjones@example.org,PRD-CUR01,EMP00136,Disqualified,2026-04-16T20:13:00,58
LED005635,Campaign,,ปิยวัจน์ ทศโยธิน,0925407014,stravis@example.net,PRD-IN01,EMP00126,Converted,2026-03-02T00:27:00,8
LED005636,Referral,,เนตรฤดี นิลวิมล,0841775447,erikruiz@example.net,PRD-FD01,EMP00175,Contacted,2025-11-14T21:31:00,2
LED005637,Web Form,,ชนิศา ทหารแท้,0696766796,kyleparsons@example.org,PRD-FD02,EMP00247,Qualified,2025-04-25T22:20:00,91
LED005638,Referral,CUS0004676,,0928823395,zacharygonzalez@example.net,PRD-SAV01,EMP00333,Contacted,2025-07-05T07:08:00,78
LED005639,Referral,,สมพิศ เยาวธนโชค,0991389069,xlopez@example.org,PRD-CC02,EMP00452,Qualified,2025-08-23T00:23:00,55
LED005640,Campaign,,ทับทิม แนวพญา,0642260449,weberveronica@example.com,PRD-SAV02,EMP00065,Converted,2025-02-24T19:09:00,76
LED005641,Referral,,จิตรลดา ยาปะโลหิต,0870782335,evang@example.com,PRD-IN02,EMP00152,Contacted,2025-11-30T03:47:00,24
LED005642,Referral,,ลัดดา ทองลาภ,0996932349,apadilla@example.com,PRD-DG01,EMP00435,New,2025-08-23T06:53:00,12
LED005643,Campaign,,พรชีวิน ฉัพพรรณธนกูร,0679042782,dawn05@example.org,PRD-DC01,EMP00091,New,2025-11-25T16:46:00,13
LED005644,Branch Walk-in,CUS0009152,,0911912307,meganrosario@example.com,PRD-DG02,EMP00448,Contacted,2025-08-23T09:23:00,64
LED005645,Branch Walk-in,CUS0004765,,0812498653,garrett61@example.com,PRD-CC01,EMP00347,Contacted,2025-10-04T19:46:00,83
LED005646,Campaign,CUS0008792,,0627921418,vclark@example.net,PRD-FD01,EMP00034,New,2026-04-30T09:01:00,47
LED005647,Web Form,CUS0004005,,0966022546,yjackson@example.net,PRD-LN02,EMP00470,Disqualified,2025-06-25T19:21:00,25
LED005648,Campaign,,โชคภาดล บุญศล,0613010911,urodriguez@example.com,PRD-DC01,EMP00139,Converted,2025-01-26T16:14:00,69
LED005649,Partner,,ปัณณวัชร บุตดา,0634651480,james23@example.com,PRD-CC04,EMP00178,Disqualified,2025-11-29T06:46:00,72
LED005650,Referral,,ณัฐติญา เตชะกำพุ,0931967188,patricia12@example.com,PRD-DC01,EMP00384,Contacted,2025-09-26T08:04:00,20
LED005651,Campaign,CUS0005037,,0617807860,jacqueline75@example.net,PRD-LN04,EMP00322,Qualified,2025-12-12T03:15:00,97
LED005652,Web Form,CUS0003960,,0680429041,danielnelson@example.com,PRD-CC03,EMP00165,Converted,2025-05-17T03:13:00,31
LED005653,Referral,,อนุวัช ศรีอุ่น,0828944838,bramos@example.com,PRD-WL04,EMP00354,Qualified,2025-09-18T14:49:00,34
LED005654,Web Form,CUS0009287,,0653722212,hoffmanjasmine@example.net,PRD-LN02,EMP00040,Converted,2025-02-03T18:07:00,53
LED005655,Cold Call,,ปัญญาพร อุลหัสสา,0821653271,feliciadixon@example.com,PRD-SAV01,EMP00413,Converted,2025-01-16T22:48:00,26
LED005656,Campaign,CUS0004413,,0889844338,robert50@example.org,PRD-LN02,EMP00217,New,2025-04-23T08:58:00,68
LED005657,Campaign,,ปาริตา นะวะมันดร,0641371152,aaronpatterson@example.net,PRD-DC01,EMP00138,Contacted,2025-11-09T23:00:00,63
LED005658,Branch Walk-in,,ปภาวรินทร์ พรรษาสกุล,0628096303,paul04@example.com,PRD-SAL01,EMP00061,Contacted,2025-01-02T05:29:00,30
LED005659,Web Form,,สุธาวี เยาวธนโชค,0876672689,michelle36@example.org,PRD-DC02,EMP00201,New,2025-06-17T03:05:00,86
LED005660,Referral,CUS0003956,,0886304199,melaniewilson@example.net,PRD-WL02,EMP00027,Qualified,2026-04-26T00:42:00,14
LED005661,Cold Call,CUS0001186,,0855778926,acarter@example.org,PRD-DG01,EMP00006,Qualified,2025-05-09T02:32:00,42
LED005662,Partner,CUS0007071,,0966584020,summer61@example.com,PRD-FD02,EMP00180,Qualified,2025-03-25T02:07:00,35
LED005663,Cold Call,CUS0000312,,0999979182,mrichardson@example.com,PRD-IN01,EMP00311,Converted,2025-06-08T12:03:00,38
LED005664,Cold Call,,ศศินา นุ่มกัน,0932852455,joshuagilbert@example.org,PRD-LN01,EMP00098,New,2026-02-12T13:42:00,79
LED005665,Referral,CUS0003993,,0836837587,gdougherty@example.org,PRD-DC02,EMP00357,Disqualified,2026-03-20T15:19:00,82
LED005666,Web Form,CUS0000423,,0821085144,tyler54@example.net,PRD-DG02,EMP00436,Converted,2026-03-20T11:03:00,54
LED005667,Web Form,,สัญชาน บุญบำรุง,0941280439,christopher00@example.net,PRD-FD01,EMP00041,Contacted,2025-10-05T13:45:00,61
LED005668,Web Form,CUS0008689,,0845835226,jriley@example.org,PRD-LN01,EMP00306,Converted,2025-06-30T16:46:00,60
LED005669,Branch Walk-in,CUS0008585,,0972262091,greenscott@example.net,PRD-LN04,EMP00107,Qualified,2025-12-08T22:24:00,8
LED005670,Referral,,ณัฐวรินทร อุ่นอก,0983305718,fernando50@example.net,PRD-CUR01,EMP00430,New,2025-01-30T16:35:00,18
LED005671,Campaign,,ยูซุฟ ไตรบรรพ,0852548186,melissarichard@example.com,PRD-CC03,EMP00341,Disqualified,2026-04-07T13:55:00,51
LED005672,Partner,,ยศพงศ์ พรสีมา,0636667569,richardmiller@example.org,PRD-SAV02,EMP00144,Disqualified,2025-01-28T20:55:00,11
LED005673,Branch Walk-in,CUS0003346,,0674352775,jenniferwebster@example.org,PRD-CC02,EMP00396,Qualified,2026-04-30T02:14:00,4
LED005674,Partner,,สรายุทธ บินดี,0631547093,amy81@example.net,PRD-LN02,EMP00002,New,2025-08-06T08:39:00,48
LED005675,Referral,,รักชนก นิยมธรรม,0626645006,knightbrandon@example.net,PRD-LN04,EMP00492,New,2026-03-26T02:52:00,54
LED005676,Partner,CUS0002897,,0617737037,anthonybaker@example.com,PRD-DC02,EMP00358,Contacted,2025-03-03T01:16:00,22
LED005677,Referral,CUS0000509,,0822878242,hkhan@example.org,PRD-WL01,EMP00175,New,2025-06-13T19:33:00,3
LED005678,Cold Call,CUS0006383,,0947482720,travis74@example.net,PRD-SAV02,EMP00098,New,2026-01-26T06:59:00,73
LED005679,Cold Call,CUS0004334,,0872039040,martinezjohn@example.org,PRD-IN02,EMP00079,Disqualified,2025-03-09T03:10:00,93
LED005680,Cold Call,CUS0001307,,0997901811,beth23@example.net,PRD-CC04,EMP00031,Contacted,2025-06-16T00:29:00,10
LED005681,Web Form,CUS0005895,,0823059865,sbeard@example.net,PRD-FD01,EMP00171,Converted,2025-03-16T02:01:00,85
LED005682,Web Form,CUS0002088,,0696913247,amypowell@example.net,PRD-FD01,EMP00455,New,2025-11-09T15:34:00,55
LED005683,Partner,,ศศินา วุฑฒยากร,0614083534,amber61@example.com,PRD-CC01,EMP00381,New,2025-02-17T19:36:00,56
LED005684,Campaign,CUS0008356,,0991112686,davisjustin@example.org,PRD-SAV01,EMP00300,Qualified,2026-04-23T18:37:00,48
LED005685,Campaign,,ทัตธน ทำประดู่,0840493983,brooke86@example.org,PRD-IN01,EMP00006,Contacted,2025-03-18T12:47:00,11
LED005686,Branch Walk-in,CUS0006626,,0848108080,crystalwelch@example.org,PRD-LN04,EMP00201,Converted,2025-01-03T19:23:00,14
LED005687,Campaign,,มลิวรรณ ถาวระวรณ์,0820553972,milesgilbert@example.com,PRD-CC04,EMP00490,Qualified,2025-01-10T22:32:00,31
LED005688,Referral,CUS0009994,,0695707045,rstephenson@example.com,PRD-DC01,EMP00113,Contacted,2025-04-17T16:36:00,12
LED005689,Partner,,แกมแพร ถนอมกุลบุตร,0990959702,robertparker@example.net,PRD-DG01,EMP00372,Qualified,2026-02-07T17:24:00,36
LED005690,Web Form,CUS0001087,,0670555811,jessicapark@example.com,PRD-DC01,EMP00473,New,2025-03-24T01:05:00,94
LED005691,Web Form,CUS0009948,,0651658170,marywashington@example.org,PRD-DC01,EMP00376,Converted,2025-03-27T08:33:00,49
LED005692,Cold Call,CUS0005501,,0842741423,aimee23@example.net,PRD-LN04,EMP00276,Contacted,2026-03-17T11:25:00,69
LED005693,Web Form,CUS0000040,,0613488624,jlawson@example.org,PRD-LN04,EMP00331,New,2025-11-17T18:39:00,96
LED005694,Branch Walk-in,CUS0003265,,0618346383,myersjoseph@example.net,PRD-WL04,EMP00301,New,2025-06-06T17:20:00,23
LED005695,Web Form,CUS0004464,,0618675118,christopher42@example.net,PRD-WL01,EMP00344,Qualified,2025-04-11T15:11:00,49
LED005696,Branch Walk-in,CUS0007908,,0812416144,fholmes@example.com,PRD-SAV01,EMP00434,Converted,2026-03-26T13:35:00,81
LED005697,Branch Walk-in,CUS0007100,,0620176372,shannonpollard@example.net,PRD-DG02,EMP00104,Qualified,2026-02-13T23:19:00,47
LED005698,Branch Walk-in,,พลภูมิ พีระเพ็ญกุล,0846303112,thomasfrances@example.com,PRD-FD01,EMP00086,New,2025-03-05T19:53:00,7
LED005699,Branch Walk-in,,อาแอเสาะ เนื่องนนท์,0965635553,gsmall@example.net,PRD-DG01,EMP00294,Qualified,2025-11-20T13:57:00,18
LED005700,Web Form,CUS0008330,,0970998602,michael40@example.org,PRD-WL04,EMP00271,New,2026-04-25T19:30:00,61
LED005701,Partner,CUS0001993,,0864833835,mking@example.net,PRD-FD03,EMP00116,Contacted,2025-09-08T11:29:00,83
LED005702,Web Form,CUS0004014,,0841075861,nicole91@example.org,PRD-SAL01,EMP00308,Contacted,2025-11-18T17:39:00,79
LED005703,Referral,,หรรษธร ไทยสุชาต,0899923789,rickysmith@example.com,PRD-WL02,EMP00482,Qualified,2025-02-08T09:45:00,35
LED005704,Campaign,CUS0000368,,0920871164,frederickwilcox@example.net,PRD-FD02,EMP00189,Disqualified,2025-07-10T19:34:00,40
LED005705,Campaign,,มัตติกา แนวพนิช,0982753835,samantha76@example.org,PRD-SAL01,EMP00265,Converted,2025-01-30T07:53:00,100
LED005706,Campaign,CUS0008500,,0661336257,smithshane@example.com,PRD-CUR01,EMP00222,New,2025-12-12T18:57:00,41
LED005707,Campaign,,จันทภา นิละทัต,0914724522,patrickjordan@example.com,PRD-LN01,EMP00101,Qualified,2025-11-02T06:23:00,96
LED005708,Branch Walk-in,CUS0005266,,0857453636,erica75@example.org,PRD-CUR01,EMP00199,Converted,2025-12-07T03:27:00,83
LED005709,Partner,,นรีกานต์ ชุมวระ,0831843167,nancy40@example.com,PRD-DG01,EMP00223,Qualified,2025-07-07T04:35:00,14
LED005710,Campaign,CUS0007024,,0942022003,martinezkaren@example.org,PRD-LN03,EMP00389,Disqualified,2025-01-23T11:37:00,29
LED005711,Campaign,,ธราวิทญ์ เลขะพันธุ์,0819994082,moorekevin@example.com,PRD-CC03,EMP00192,Qualified,2026-04-15T08:33:00,83
LED005712,Web Form,CUS0004887,,0875606141,ecooley@example.org,PRD-DG01,EMP00313,Converted,2025-11-14T08:20:00,29
LED005713,Partner,,จักรีรัตน์ ตั้งเผ่า,0615298398,thomas25@example.org,PRD-CC04,EMP00085,Contacted,2025-12-04T22:51:00,2
LED005714,Branch Walk-in,,สุไฮลัน ดวงทับทิม,0621461200,nicole95@example.net,PRD-DC01,EMP00115,Converted,2025-10-26T20:41:00,25
LED005715,Referral,CUS0008747,,0914724209,john10@example.org,PRD-FD02,EMP00088,Disqualified,2025-07-22T18:09:00,26
LED005716,Web Form,CUS0009975,,0664245424,davisaaron@example.org,PRD-WL02,EMP00428,Contacted,2025-04-07T12:16:00,82
LED005717,Cold Call,CUS0009598,,0952503791,nmartinez@example.org,PRD-CC01,EMP00346,Disqualified,2026-03-01T22:27:00,65
LED005718,Web Form,CUS0009487,,0632826907,rfrank@example.com,PRD-IN02,EMP00357,Contacted,2026-02-24T14:01:00,71
LED005719,Web Form,CUS0000753,,0995804011,ryantodd@example.net,PRD-FD02,EMP00190,Converted,2025-11-27T01:40:00,20
LED005720,Web Form,,ศรินยา นิลเสนา,0695310258,johnsonangie@example.net,PRD-SAV01,EMP00383,New,2025-09-01T15:54:00,73
LED005721,Partner,,สุกฤษตา แนวพนิช,0939000865,icook@example.net,PRD-LN03,EMP00088,Contacted,2025-07-08T06:29:00,65
LED005722,Cold Call,CUS0002807,,0650288048,gilesdon@example.org,PRD-IN02,EMP00099,Disqualified,2025-06-12T16:06:00,83
LED005723,Campaign,CUS0002709,,0820744462,patrick19@example.com,PRD-DG01,EMP00105,Converted,2025-03-22T03:36:00,70
LED005724,Cold Call,,ยุศรอน ทรงโกมล,0910694591,mhatfield@example.net,PRD-LN03,EMP00375,Disqualified,2025-09-30T08:49:00,93
LED005725,Referral,CUS0003910,,0638159235,leslie16@example.org,PRD-CC02,EMP00451,New,2025-05-15T02:25:00,97
LED005726,Campaign,,ประยุทธ์ ร่มธิติรัตน์,0698103457,nathandavis@example.com,PRD-WL04,EMP00463,Contacted,2025-07-31T13:50:00,0
LED005727,Cold Call,,ทวีวัฒน์ ฉัพพรรณธนกูร,0818994845,juliasmith@example.net,PRD-SAL01,EMP00378,Disqualified,2025-06-20T22:02:00,4
LED005728,Partner,,ศศิธร บุนยาภิสนท์,0682087629,sandersangela@example.net,PRD-DC02,EMP00424,Contacted,2025-02-19T10:56:00,89
LED005729,Cold Call,,อุษณีย์ นิระหานี,0614969789,christopher74@example.org,PRD-DC01,EMP00065,Converted,2025-06-24T03:33:00,8
LED005730,Cold Call,,วุฒิ เวียงจันทึก,0967956116,scott45@example.net,PRD-LN02,EMP00223,New,2025-03-17T07:34:00,19
LED005731,Campaign,,อินทรีย์ ทองแท้,0697068404,shannon04@example.com,PRD-SAL01,EMP00497,Converted,2025-07-09T01:12:00,90
LED005732,Partner,CUS0005833,,0852429948,drobinson@example.org,PRD-IN02,EMP00253,Disqualified,2026-04-24T04:16:00,56
LED005733,Referral,CUS0005873,,0635876206,claireallen@example.com,PRD-IN01,EMP00173,New,2026-03-29T12:33:00,44
LED005734,Web Form,CUS0007340,,0921321327,zneal@example.org,PRD-WL02,EMP00366,Disqualified,2026-01-01T21:18:00,86
